Abundance Ratio: (129) / (126),Abundance Ratio: (130) / (127),Abundance Ratio: (131) / (128),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
0.999,0.973,1.006,2244000,2320000,2269000,2240000,2257000,2282000
0.957,1.032,1.002,3928000,3781000,3962000,3758000,3901000,3970000
1.008,0.985,0.991,11500000,11550000,11700000,11580000,11380000,11600000
0.986,1,0.997,5999000,5939000,5877000,5914000,5940000,5857000
0.974,0.989,0.989,9339000,9101000,8987000,9097000,9003000,8888000
0.979,0.929,1,17610000,17930000,17130000,17240000,16650000,17130000
0.985,1.001,0.951,4029000,3979000,4058000,3967000,3982000,3861000
0.965,1.02,0.946,1470000,1447000,1542000,1419000,1476000,1459000
1.013,0.958,0.974,3380000,3508000,3480000,3425000,3360000,3391000
1.004,0.965,0.997,4810000,5016000,4884000,4828000,4841000,4868000
0.977,0.979,1.036,1345000,1369000,1332000,1315000,1340000,1381000
0.972,1.014,1.012,4613000,4547000,4548000,4482000,4611000,4604000
0.946,0.984,0.976,3474000,3366000,3385000,3288000,3311000,3303000
1.001,0.989,0.976,3760000,3803000,3802000,3763000,3762000,3710000
0.973,0.992,0.985,3814000,3747000,3773000,3710000,3718000,3715000
0.992,0.979,1.01,25530000,25700000,25250000,25320000,25160000,25510000
1.007,0.992,0.994,3425000,3536000,3485000,3450000,3508000,3465000
1.646,1.68,1.673,4660000,4527000,4602000,7670000,7606000,7698000
0.979,0.955,0.968,10110000,10200000,10210000,9900000,9736000,9890000
0.974,1.017,0.963,2527000,2492000,2574000,2462000,2533000,2478000
0.986,1.001,0.973,5587000,5502000,5611000,5511000,5507000,5461000
1.007,1.016,1.006,2182000,2197000,2234000,2198000,2233000,2248000
0.977,1.011,0.949,5151000,5132000,5235000,5032000,5190000,4967000
1.001,1.018,0.987,3139000,3087000,3187000,3141000,3142000,3145000
0.984,0.952,0.919,112000000,112500000,113700000,110200000,107000000,104500000
1.818,1.699,1.642,9599000,10210000,10510000,17450000,17340000,17250000
0.984,0.985,0.998,5346000,5454000,5322000,5263000,5372000,5311000
0.97,0.961,0.959,48610000,48500000,48150000,47170000,46600000,46190000
0.989,0.993,0.969,2906000,2893000,2942000,2875000,2871000,2851000
1.015,1.159,1.097,688900,669600,664200,699100,775800,728600
0.98,1.03,1.01,1958000,1959000,1970000,1918000,2018000,1989000
0.941,0.992,0.991,3722000,3551000,3553000,3502000,3524000,3522000
0.991,0.937,0.942,31330000,31710000,31230000,31040000,29700000,29410000
0.989,0.948,0.989,2948000,2972000,2962000,2915000,2817000,2929000
0.981,0.968,0.999,10650000,10950000,10770000,10450000,10600000,10750000
1.017,1,1.003,2610000,2649000,2643000,2653000,2648000,2650000
0.951,1.009,0.942,810500,791900,823700,770500,799400,775800
1.006,0.98,1.037,10230000,10500000,10350000,10290000,10290000,10730000
1.014,1.006,1.015,1932000,2049000,1997000,1958000,2062000,2027000
1.008,1.015,1.014,1248000,1242000,1259000,1258000,1260000,1276000
0.981,1.004,0.985,2250000,2215000,2221000,2208000,2223000,2189000
1.002,0.932,0.998,4882000,5284000,4915000,4889000,4924000,4906000
0.971,0.964,0.949,7707000,7874000,7802000,7483000,7593000,7404000
1.05,1.052,1.064,4180000,4266000,4199000,4388000,4489000,4467000
0.984,0.992,1.006,3770000,3754000,3759000,3712000,3725000,3780000
0.98,0.99,0.978,2176000,2211000,2227000,2133000,2190000,2178000
0.974,1.002,0.993,3537000,3483000,3541000,3443000,3490000,3516000
0.97,0.974,1.005,8451000,8438000,8306000,8200000,8221000,8349000
0.973,1.006,0.977,13610000,13200000,13610000,13240000,13270000,13300000
1.025,1.043,0.968,7138000,7097000,7380000,7317000,7402000,7146000
0.964,0.981,0.986,2673000,2670000,2651000,2576000,2619000,2615000
0.988,1.007,0.981,2512000,2492000,2522000,2483000,2511000,2475000
0.952,0.985,0.968,4785000,4705000,4784000,4553000,4636000,4632000
1.032,0.961,0.994,5496000,5662000,5616000,5673000,5440000,5581000
0.986,0.961,0.988,14820000,14980000,14780000,14610000,14390000,14600000
0.943,0.991,0.992,9301000,9212000,8996000,8768000,9125000,8922000
0.976,0.991,0.975,11070000,10840000,10940000,10800000,10740000,10670000
0.997,1.001,1.021,9801000,9815000,9777000,9768000,9826000,9983000
0.991,0.997,0.955,9545000,9402000,9596000,9456000,9373000,9166000
0.973,1.003,0.992,6118000,6046000,6138000,5956000,6064000,6090000
0.992,0.976,0.979,5894000,5929000,5900000,5846000,5785000,5777000
0.955,1.001,0.97,12740000,12310000,12490000,12170000,12320000,12120000
0.984,0.96,0.97,10650000,10820000,10670000,10480000,10400000,10340000
0.966,0.98,0.975,4024000,4045000,4066000,3887000,3962000,3964000
0.964,0.987,1.009,4693000,4704000,4634000,4522000,4642000,4674000
0.974,1.008,0.972,7078000,7072000,7179000,6891000,7131000,6975000
0.969,1.001,0.994,3334000,3304000,3284000,3232000,3307000,3263000
0.99,0.994,0.992,525900,525300,543900,520700,522100,539500
0.985,1.011,0.984,7601000,7477000,7547000,7490000,7560000,7423000
0.968,1.003,0.964,2766000,2725000,2780000,2678000,2734000,2681000
0.988,0.989,1.003,1691000,1705000,1718000,1671000,1687000,1723000
1.002,1.004,1.034,1920000,1979000,1943000,1923000,1987000,2008000
0.959,0.995,1.001,4062000,3985000,3949000,3895000,3963000,3953000
1.006,0.984,0.964,11730000,11870000,11890000,11800000,11680000,11460000
0.965,0.994,1,2271000,2268000,2249000,2192000,2256000,2250000
0.979,0.998,1.021,3056000,3016000,3023000,2993000,3010000,3086000
0.994,0.982,1.022,2351000,2403000,2378000,2338000,2360000,2431000
0.961,0.956,0.979,343000000,349200000,342400000,329800000,334000000,335300000
0.984,0.986,0.971,9175000,9175000,9222000,9026000,9051000,8954000
0.985,1.006,0.984,5421000,5370000,5676000,5340000,5401000,5583000
1.032,0.912,0.992,290400,291200,306300,299800,265600,303900
1.018,0.995,1,1231000,1260000,1322000,1253000,1254000,1322000
1.467,1.51,1.537,4716000,4628000,4618000,6918000,6990000,7099000
0.98,0.963,0.975,39360000,39760000,40410000,38570000,38270000,39410000
0.99,0.954,0.972,2525000,2599000,2563000,2500000,2479000,2490000
1.006,0.959,1.037,2329000,2447000,2335000,2342000,2346000,2421000
0.968,1.008,0.987,6738000,6572000,6631000,6520000,6626000,6544000
0.988,1.034,1.037,1461000,1454000,1494000,1443000,1504000,1549000
0.996,0.993,1.018,1279000,1299000,1310000,1274000,1289000,1334000
0.967,0.946,0.999,14450000,14990000,14460000,13960000,14180000,14450000
1,0.984,1.007,2467000,2584000,2544000,2466000,2541000,2561000
0.954,0.85,1.041,2801000,3239000,2728000,2673000,2753000,2841000
0.974,0.971,0.975,10610000,10570000,10600000,10340000,10270000,10330000
1.014,0.993,0.998,4571000,4791000,4817000,4637000,4756000,4806000
0.928,0.787,1.014,396100,471800,391000,367400,371500,396600
0.952,0.99,0.976,7114000,6894000,6942000,6772000,6823000,6775000
0.957,0.978,0.978,12800000,12800000,12650000,12250000,12520000,12360000
0.99,0.966,0.973,2808000,2832000,2816000,2778000,2736000,2741000
0.978,1.005,0.986,3401000,3325000,3385000,3325000,3341000,3337000
0.95,0.951,0.962,185000000,185300000,179800000,175800000,176100000,172900000
0.969,1.015,1.003,3393000,3422000,3491000,3287000,3473000,3501000
0.968,0.978,1.002,2574000,2583000,2487000,2491000,2525000,2493000
0.987,0.974,0.975,5037000,5107000,5088000,4971000,4976000,4958000
1.011,1.016,1.018,1405000,1411000,1412000,1420000,1433000,1437000
0.998,0.969,0.93,1801000,1844000,1933000,1797000,1787000,1798000
1.022,0.999,1.001,4139000,4264000,4255000,4229000,4260000,4259000
0.98,0.983,0.992,4807000,4808000,4765000,4710000,4726000,4724000
0.963,0.966,0.994,5790000,5707000,5711000,5578000,5515000,5679000
0.977,0.996,1.01,3977000,3933000,3993000,3883000,3919000,4034000
0.962,0.979,0.992,23630000,23260000,22700000,22740000,22760000,22510000
1,1.015,1.01,2604000,2644000,2653000,2603000,2684000,2680000
0.979,0.964,0.965,15510000,15580000,15710000,15190000,15010000,15160000
0.964,0.998,0.976,22570000,22430000,22680000,21760000,22390000,22150000
0.982,1.021,1.003,1821000,1812000,1854000,1789000,1850000,1860000
0.961,1.025,0.977,3731000,3592000,3688000,3586000,3682000,3605000
0.98,1.046,1.016,3069000,2979000,3071000,3007000,3117000,3119000
1.006,0.989,0.999,3790000,3824000,3794000,3812000,3783000,3791000
0.974,0.958,1.009,4035000,4059000,3963000,3929000,3888000,4001000
1.446,1.435,1.46,3412000,3444000,3358000,4934000,4942000,4902000
0.98,0.949,0.964,15980000,16100000,15800000,15660000,15280000,15230000
0.948,0.99,0.97,4695000,4553000,4573000,4451000,4508000,4436000
0.972,0.997,0.971,3211000,3180000,3180000,3121000,3172000,3087000
0.98,1.023,1.008,1761000,1737000,1751000,1727000,1777000,1765000
0.963,1.023,0.989,2775000,2673000,2765000,2672000,2733000,2733000
0.977,0.965,0.954,37720000,37870000,38660000,36850000,36520000,36880000
1.022,0.96,0.958,22400000,23080000,22950000,22890000,22160000,21990000
0.984,0.978,0.975,1732000,1729000,1732000,1704000,1691000,1690000
0.965,1.024,1.013,4510000,4479000,4584000,4350000,4589000,4644000
1.005,1.005,0.999,4163000,4263000,4234000,4183000,4284000,4229000
1.066,1.15,1.138,587000,600700,655800,625900,690800,746600
1.008,0.978,1.021,3747000,3791000,3720000,3777000,3707000,3799000
1.019,0.955,1.024,3676000,3815000,3703000,3747000,3642000,3792000
0.945,0.974,0.983,5912000,5833000,5840000,5584000,5682000,5741000
0.996,1.012,0.989,5774000,5748000,5855000,5749000,5816000,5790000
1.61,1.641,1.617,5736000,5625000,5766000,9234000,9230000,9326000
0.981,0.979,1.01,3307000,3393000,3310000,3245000,3320000,3343000
0.959,0.896,0.934,25690000,27470000,26790000,24640000,24600000,25030000
0.996,1.001,0.992,3460000,3376000,3478000,3445000,3380000,3451000
0.975,1.006,0.99,4898000,4994000,5104000,4775000,5025000,5053000
1.563,1.521,1.543,4392000,4360000,4389000,6865000,6630000,6771000
1.011,0.961,1.042,1520000,1595000,1567000,1537000,1532000,1633000
0.994,0.987,0.999,3255000,3315000,3379000,3236000,3271000,3376000
0.972,0.988,0.98,3048000,3049000,3025000,2962000,3013000,2965000
0.955,0.987,0.99,8310000,8360000,8328000,7935000,8253000,8244000
0.981,0.994,1,6137000,6130000,6005000,6019000,6093000,6006000
0.995,1.01,1.012,3443000,3425000,3531000,3425000,3460000,3572000
0.994,1.011,1.023,3460000,3488000,3505000,3439000,3526000,3587000
1.552,1.543,1.545,2207000,2220000,2269000,3426000,3425000,3504000
1.025,1.002,1.001,29520000,29820000,29930000,30240000,29890000,29970000
0.984,0.994,0.944,12880000,12850000,12900000,12680000,12770000,12180000
0.979,1.008,0.999,3811000,3738000,3789000,3729000,3768000,3787000
0.997,0.978,0.966,8946000,9019000,9055000,8923000,8816000,8746000
1.047,1.034,1.041,555800,573100,584000,582200,592400,608100
0.975,0.987,1.011,5041000,5077000,4980000,4917000,5010000,5036000
1.002,1.006,1.02,2091000,2084000,2109000,2094000,2097000,2151000
0.967,1.005,0.978,1991000,2013000,1968000,1925000,2023000,1924000
1.024,0.986,1.004,1676000,1717000,1704000,1716000,1693000,1711000
1.295,1.259,1.303,2607000,2724000,2616000,3376000,3428000,3408000
0.977,0.987,1.003,49170000,48770000,48960000,48030000,48130000,49120000
0.993,0.992,1.003,3030000,3055000,3013000,3010000,3032000,3023000
1.021,0.971,0.98,9180000,9239000,9070000,9370000,8976000,8887000
0.971,0.981,1.001,4649000,4595000,4540000,4516000,4507000,4543000
0.993,0.979,1.002,2892000,2978000,2941000,2872000,2915000,2947000
1.001,0.978,0.989,13610000,13290000,13260000,13630000,13000000,13110000
0.997,1.008,1.013,1937000,1959000,2000000,1931000,1975000,2026000
0.987,0.95,0.991,3374000,3473000,3408000,3329000,3298000,3377000
0.962,1.003,0.986,5568000,5426000,5477000,5357000,5441000,5398000
0.996,1.034,1.018,2002000,1965000,2020000,1994000,2032000,2057000
1.004,1.048,0.978,3762000,3659000,3681000,3778000,3836000,3599000
0.972,0.991,0.991,3487000,3421000,3473000,3389000,3389000,3443000
0.995,0.922,0.944,279000000,287600000,275700000,277500000,265200000,260200000
0.976,1.009,0.953,1714000,1713000,1741000,1674000,1729000,1659000
0.994,1.014,1.008,1777000,1797000,1787000,1766000,1823000,1801000
1.021,1.018,1.027,3192000,3210000,3285000,3260000,3269000,3374000
0.956,0.99,0.987,7718000,7401000,7607000,7377000,7330000,7507000
0.968,0.987,0.991,13900000,13570000,13660000,13460000,13390000,13540000
0.992,0.957,0.995,21660000,21350000,21500000,21490000,20420000,21380000
0.963,0.97,0.965,6560000,6418000,6435000,6317000,6228000,6211000
1.001,1.019,0.959,2662000,2654000,2752000,2665000,2704000,2640000
0.927,1.005,0.965,18440000,17620000,17610000,17100000,17710000,16990000
0.94,0.97,0.964,15120000,14710000,14560000,14220000,14260000,14040000
1.035,1.022,1.014,1716000,1757000,1771000,1776000,1796000,1795000
1.025,1.029,1.045,3549000,3552000,3593000,3639000,3654000,3756000
1.002,0.932,0.963,4760000,5077000,4966000,4771000,4731000,4782000
1.487,1.524,1.462,3321000,3315000,3538000,4937000,5052000,5173000
0.994,0.994,1.006,1609000,1644000,1648000,1600000,1634000,1659000
0.955,0.999,0.969,1525000,1520000,1520000,1457000,1518000,1473000
1.002,1.023,1.03,3611000,3602000,3554000,3617000,3684000,3661000
1.039,1.047,1.011,1861000,1793000,1834000,1934000,1878000,1854000
0.983,0.996,0.983,3110000,3165000,3137000,3058000,3151000,3083000
0.979,0.98,0.984,4212000,4188000,4178000,4122000,4105000,4112000
0.978,0.993,0.974,6409000,6382000,6472000,6270000,6335000,6307000
0.994,1.013,1.001,3322000,3239000,3377000,3300000,3281000,3382000
1.019,1.017,0.969,10930000,10840000,11430000,11140000,11020000,11070000
0.978,0.987,0.979,37390000,37000000,37410000,36580000,36500000,36640000
0.989,1.016,0.977,1739000,1722000,1773000,1720000,1750000,1731000
1.368,1.433,1.428,3593000,3556000,3493000,4914000,5096000,4989000
0.965,1.035,0.993,3983000,3789000,3912000,3843000,3922000,3885000
0.975,1.029,0.974,5783000,5693000,5949000,5640000,5859000,5796000
1.011,0.978,1.019,3912000,4028000,3984000,3954000,3939000,4061000
0.996,0.994,1.002,2347000,2339000,2334000,2336000,2326000,2337000
0.974,1.001,0.966,8578000,8278000,8255000,8353000,8283000,7974000
1.005,0.978,1.032,964500,1022000,1008000,969200,999500,1040000
0.993,1.005,1.002,1665000,1663000,1659000,1654000,1671000,1662000
0.997,1.029,0.99,6645000,6525000,6749000,6627000,6712000,6681000
0.94,0.964,0.96,12910000,12600000,12450000,12140000,12150000,11960000
0.969,0.978,1.003,17340000,16990000,16650000,16790000,16620000,16710000
0.963,1.046,0.994,3705000,3564000,3669000,3567000,3728000,3648000
0.98,1.003,1.044,1523000,1530000,1522000,1492000,1534000,1589000
0.971,1.018,1.019,1358000,1367000,1348000,1319000,1391000,1374000
0.961,1.002,1.02,3575000,3485000,3514000,3436000,3492000,3585000
0.98,1.019,1.003,1942000,1938000,1935000,1904000,1974000,1941000
0.959,1.024,1.008,2622000,2588000,2607000,2516000,2650000,2628000
0.987,1.013,0.994,3249000,3209000,3273000,3206000,3253000,3253000
0.974,1.009,0.99,7441000,7220000,7458000,7245000,7287000,7383000
0.986,0.957,0.991,2862000,2937000,2901000,2822000,2812000,2876000
0.977,1.005,0.946,18130000,17890000,18590000,17710000,17980000,17590000
1.444,1.443,1.438,7153000,7183000,7143000,10330000,10370000,10270000
0.964,1.019,0.981,3210000,3129000,3215000,3095000,3188000,3155000
0.973,1.005,0.993,4125000,4158000,4095000,4013000,4179000,4068000
0.956,1.002,0.975,4474000,4399000,4500000,4279000,4410000,4386000
1.082,0.933,1.024,834700,886800,858200,903100,827500,878500
1.634,1.609,1.552,8425000,8428000,8528000,13760000,13560000,13230000
1.556,1.568,1.537,2544000,2581000,2617000,3959000,4046000,4022000
0.984,1.004,0.977,14240000,14150000,14110000,14010000,14210000,13790000
0.98,0.96,1.009,3018000,3038000,2925000,2957000,2918000,2953000
0.986,0.974,0.969,20070000,19420000,19210000,19790000,18900000,18620000
0.998,0.981,1.021,1561000,1597000,1574000,1557000,1567000,1608000
0.983,0.998,0.944,12950000,12800000,13060000,12730000,12780000,12330000
0.959,0.974,0.972,7328000,7320000,7226000,7029000,7129000,7025000
0.982,1.003,1.02,4378000,4360000,4384000,4301000,4374000,4472000
0.994,0.972,0.989,3180000,3306000,3264000,3162000,3215000,3228000
0.988,0.986,1.047,5292000,5267000,5237000,5227000,5195000,5486000
0.961,0.954,0.983,8510000,8467000,8378000,8174000,8076000,8237000
0.976,1.001,1.028,1836000,1766000,1797000,1793000,1767000,1847000
1.003,0.979,0.993,4937000,5043000,4998000,4954000,4935000,4965000
0.998,1.049,1.02,4890000,4728000,4828000,4879000,4962000,4925000
1.023,1.007,1.031,2712000,2763000,2747000,2775000,2782000,2833000
0.978,0.994,0.985,5846000,5753000,5878000,5716000,5718000,5790000
0.981,1.016,0.996,18090000,17870000,17880000,17740000,18150000,17800000
1.001,1.02,1.002,2865000,2893000,2963000,2867000,2950000,2970000
0.983,1.002,0.99,11880000,11460000,11670000,11670000,11480000,11550000
0.964,0.972,0.943,13210000,13040000,12920000,12740000,12670000,12180000
0.963,1.007,0.997,2633000,2603000,2655000,2534000,2622000,2647000
0.996,1.014,1.008,1552000,1545000,1590000,1546000,1567000,1604000
0.989,1.017,0.982,1841000,1812000,1854000,1821000,1842000,1822000
1.001,0.944,0.988,4212000,4457000,4295000,4214000,4208000,4244000
0.978,1.006,0.975,3037000,2978000,3061000,2971000,2994000,2984000
0.97,0.992,0.988,6873000,6835000,6908000,6665000,6780000,6828000
0.978,1.007,0.983,6426000,6360000,6568000,6283000,6406000,6458000
1.005,1.038,1.003,4362000,4325000,4434000,4383000,4489000,4448000
1.041,0.943,1.064,18990000,19360000,18380000,19780000,18260000,19560000
0.968,1.06,1.008,796800,777100,813000,771600,823700,819700
0.992,0.987,1.002,2750000,2752000,2728000,2727000,2716000,2733000
0.994,1.008,1.03,2397000,2381000,2396000,2383000,2399000,2468000
0.99,0.977,0.991,14930000,15320000,15330000,14790000,14960000,15190000
0.973,0.967,0.978,4723000,4773000,4747000,4597000,4616000,4641000
1.012,1.002,0.974,2448000,2471000,2509000,2479000,2477000,2443000
0.965,1.005,0.971,12340000,12180000,12320000,11900000,12240000,11960000
1.001,1.008,1.024,2152000,2141000,2159000,2155000,2158000,2210000
0.966,0.981,0.981,4736000,4791000,4776000,4574000,4698000,4683000
0.976,0.972,0.997,3800000,3826000,3730000,3707000,3720000,3718000
1.013,1.049,1.03,3920000,3847000,4085000,3973000,4034000,4210000
0.974,0.99,0.989,2247000,2209000,2209000,2189000,2186000,2185000
0.963,1.011,0.967,9435000,9342000,9584000,9083000,9446000,9267000
1.008,1.02,0.986,3124000,3120000,3255000,3148000,3183000,3210000
0.978,0.992,1.005,2686000,2658000,2653000,2626000,2638000,2666000
1.012,0.996,0.995,3176000,3206000,3235000,3215000,3194000,3219000
0.973,1.014,1.007,2328000,2305000,2341000,2264000,2338000,2358000
1.037,1.008,1.05,1348000,1372000,1356000,1398000,1382000,1424000
1.02,0.927,0.957,3755000,3936000,3849000,3831000,3648000,3683000
0.999,1.003,0.997,8742000,8722000,8658000,8733000,8745000,8631000
0.933,0.936,0.963,38370000,38250000,38030000,35820000,35790000,36610000
0.991,1.018,1.013,1189000,1190000,1210000,1179000,1212000,1227000
1.004,1.022,1.031,1706000,1706000,1713000,1712000,1743000,1766000
0.961,0.999,1.017,10170000,10130000,9859000,9766000,10120000,10020000
1.021,1.016,1.022,3812000,3853000,3804000,3891000,3914000,3888000
0.992,1.015,1.016,2275000,2276000,2278000,2257000,2310000,2316000
1.012,1.02,1.018,2736000,2788000,2793000,2770000,2843000,2844000
0.954,1.022,0.984,1960000,1878000,1929000,1870000,1918000,1898000
1.067,1.157,1.222,106600,102400,113600,113800,118400,138900
1.032,0.959,1.009,10030000,10380000,10680000,10350000,9958000,10780000
1,0.979,1.037,3170000,3189000,3142000,3171000,3123000,3259000
0.951,0.984,0.971,5921000,5811000,5867000,5632000,5720000,5697000
1.499,1.509,1.535,2475000,2526000,2506000,3708000,3813000,3846000
1.452,1.512,1.45,2789000,2783000,2963000,4051000,4208000,4296000
0.98,1.02,1.046,1953000,1951000,1942000,1914000,1989000,2031000
1.003,0.979,0.982,4789000,4911000,4905000,4802000,4810000,4818000
0.978,1.003,0.987,4215000,4174000,4218000,4124000,4185000,4162000
0.974,0.986,1.014,2671000,2649000,2637000,2601000,2612000,2675000
0.964,0.969,0.963,81580000,78670000,78800000,78660000,76210000,75870000
0.982,0.952,0.971,23320000,23760000,23980000,22900000,22630000,23280000
1.007,1.034,1.015,2317000,2289000,2327000,2334000,2366000,2362000
0.972,0.978,0.976,1957000,1987000,2030000,1903000,1945000,1981000
0.975,1.019,1.006,2246000,2186000,2265000,2190000,2227000,2279000
0.99,0.99,0.989,2237000,2245000,2236000,2214000,2222000,2211000
0.972,0.983,1.006,3356000,3421000,3336000,3263000,3363000,3357000
1.021,0.992,0.995,5359000,5301000,5344000,5473000,5257000,5316000
0.979,0.984,0.99,3347000,3370000,3411000,3277000,3314000,3376000
0.988,0.985,0.985,5195000,5230000,5232000,5135000,5154000,5153000
0.982,1.029,0.996,2658000,2592000,2667000,2611000,2666000,2657000
1.007,0.952,0.879,1495000,1481000,1466000,1505000,1410000,1288000
1.008,1.028,1.014,2081000,2074000,2096000,2097000,2132000,2125000
0.952,0.998,0.966,5042000,4935000,4928000,4800000,4924000,4760000
0.989,0.99,0.984,1470000,1504000,1513000,1454000,1490000,1489000
1.014,0.98,1.007,10720000,11180000,11040000,10870000,10950000,11120000
1.573,1.618,1.524,2884000,2878000,3032000,4535000,4656000,4622000
0.979,1.012,0.967,3528000,3439000,3455000,3452000,3481000,3342000
0.976,1.002,0.994,3328000,3314000,3389000,3248000,3321000,3369000
0.956,1.003,1.003,1983000,1980000,1995000,1897000,1987000,2001000
1.018,1.025,0.985,2364000,2373000,2450000,2406000,2432000,2413000
0.962,0.966,0.943,4460000,4553000,4507000,4289000,4398000,4251000
0.948,0.986,0.984,5755000,5562000,5593000,5454000,5483000,5502000
0.982,1.015,1.001,1922000,1896000,1946000,1886000,1924000,1948000
0.975,1.01,1,7136000,7065000,7048000,6958000,7138000,7048000
0.961,0.956,0.977,10550000,10590000,10310000,10140000,10130000,10070000
1.036,1.006,0.984,2279000,2344000,2402000,2362000,2359000,2364000
0.984,1.015,1.018,1971000,1943000,1953000,1940000,1971000,1988000
0.967,0.977,0.96,10720000,10910000,11020000,10370000,10650000,10580000
0.976,0.989,1.007,1374000,1368000,1370000,1341000,1354000,1379000
0.984,1.022,1.001,5284000,5078000,5115000,5198000,5191000,5118000
0.989,1.014,1.022,2790000,2803000,2796000,2760000,2843000,2858000
0.964,0.955,0.983,4685000,4751000,4603000,4517000,4538000,4524000
0.954,1.022,0.957,7007000,6783000,6981000,6683000,6930000,6677000
0.955,0.983,1.009,2985000,2971000,2916000,2850000,2920000,2942000
0.992,1,0.992,1350000,1355000,1396000,1340000,1355000,1384000
1.003,0.966,1.018,2851000,2975000,2935000,2861000,2872000,2989000
0.966,0.965,1.004,2833000,2813000,2789000,2738000,2714000,2800000
1.005,1.04,1.024,2197000,2186000,2207000,2209000,2274000,2259000
0.997,0.998,0.986,5810000,5862000,5892000,5794000,5853000,5813000
0.997,0.984,0.984,1997000,2033000,2034000,1991000,2002000,2002000
1.029,1.066,1.019,2628000,2623000,2747000,2704000,2795000,2799000
0.992,0.987,0.98,5694000,5713000,5647000,5646000,5641000,5532000
0.953,0.948,0.96,6283000,6298000,6191000,5987000,5973000,5944000
0.996,0.981,1.015,7730000,7720000,7619000,7696000,7574000,7730000
0.979,0.901,0.999,2850000,3000000,2828000,2791000,2702000,2826000
0.974,0.98,1.026,9817000,9872000,9721000,9563000,9673000,9970000
0.985,0.946,0.989,6304000,6500000,6301000,6211000,6147000,6230000
0.99,0.987,0.997,4461000,4541000,4543000,4416000,4483000,4528000
0.952,0.977,0.962,76530000,74370000,73670000,72820000,72670000,70900000
0.963,0.993,0.989,2854000,2813000,2920000,2749000,2795000,2887000
0.963,1.002,0.949,19500000,19080000,19100000,18780000,19110000,18140000
0.975,0.985,0.975,9653000,9647000,9755000,9409000,9505000,9512000
1.104,0.995,1.115,615200,636400,622300,678900,633200,693600
0.983,0.991,0.956,59030000,57270000,58480000,58020000,56730000,55910000
0.993,0.958,0.959,13070000,13110000,12850000,12980000,12560000,12330000
1.582,1.61,1.595,4377000,4394000,4528000,6926000,7075000,7223000
0.987,1.022,1,3650000,3642000,3651000,3602000,3723000,3651000
0.99,1,0.999,3012000,3066000,3057000,2983000,3067000,3054000
0.975,0.962,0.994,1933000,1934000,1912000,1885000,1861000,1901000
0.978,0.997,0.98,3158000,3164000,3235000,3089000,3155000,3168000
0.995,1.028,1.003,3613000,3540000,3631000,3594000,3641000,3642000
1.546,1.549,1.518,2911000,2894000,2963000,4500000,4484000,4498000
0.997,1.024,0.984,2099000,2065000,2142000,2093000,2114000,2108000
0.995,1.01,0.997,1070000,1080000,1090000,1065000,1090000,1086000
1.631,1.661,1.688,8616000,8670000,8700000,14060000,14400000,14690000
1.009,1.018,1.045,1847000,1862000,1856000,1863000,1896000,1940000
1.014,1.014,1,1934000,1945000,1986000,1962000,1972000,1986000
1.02,1.001,1.035,1597000,1655000,1662000,1629000,1657000,1721000
1.005,0.979,1.027,2087000,2155000,2055000,2098000,2109000,2110000
1.022,1.039,0.989,2266000,2284000,2337000,2317000,2373000,2313000
1.014,0.961,1.002,3183000,3247000,3149000,3227000,3121000,3156000
0.988,0.99,1.014,3144000,3020000,3084000,3106000,2991000,3128000
0.963,0.954,0.975,6737000,6664000,6511000,6489000,6358000,6348000
0.934,0.981,0.948,68460000,65600000,67140000,63940000,64320000,63650000
0.968,0.96,0.998,1891000,1861000,1838000,1831000,1786000,1835000
0.996,0.958,0.989,91160000,89750000,87660000,90770000,86010000,86720000
0.982,1.017,1.006,2652000,2622000,2625000,2603000,2666000,2640000
0.986,1.006,1.018,9519000,9422000,9438000,9382000,9474000,9611000
0.982,0.993,0.969,23120000,22980000,23140000,22710000,22810000,22420000
0.958,1.022,0.999,5962000,5856000,5973000,5709000,5986000,5966000
1.006,1.001,0.99,8913000,8996000,8980000,8968000,9000000,8889000
0.99,0.972,0.925,10190000,10030000,10380000,10090000,9744000,9597000
1.001,1.011,1.011,2747000,2751000,2781000,2751000,2781000,2812000
0.983,1.016,0.975,2533000,2511000,2622000,2489000,2551000,2556000
0.947,0.993,0.993,6381000,6194000,6179000,6044000,6151000,6137000
1.001,0.952,1,2863000,2948000,2891000,2866000,2806000,2890000
0.975,0.971,0.946,9593000,9633000,9724000,9354000,9356000,9198000
0.955,1.019,0.997,1749000,1712000,1762000,1670000,1744000,1758000
0.966,0.974,0.985,1407000,1392000,1380000,1359000,1356000,1359000
1.002,1.01,0.989,2228000,2237000,2308000,2232000,2260000,2283000
1.008,0.995,1.012,11780000,11840000,11940000,11870000,11780000,12080000
1.446,0.951,1.29,508100,732500,577900,734700,696300,745600
0.993,1.027,0.997,4112000,4131000,4142000,4085000,4244000,4131000
1.009,0.998,0.981,6361000,6352000,6323000,6419000,6341000,6202000
1,1.056,1.034,15170000,14690000,15150000,15170000,15520000,15660000
0.983,1.029,1.036,2374000,2331000,2389000,2335000,2399000,2475000
1.464,1.504,1.477,3080000,3077000,3027000,4507000,4627000,4469000
