Abundance Ratio: (129) / (126),Abundance Ratio: (130) / (127),Abundance Ratio: (131) / (128),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
0.961,1.017,1.002,1329000,1294000,1311000,1278000,1315000,1314000
0.921,0.954,0.902,3205000,3396000,3324000,2951000,3238000,2997000
0.98,1.044,1.034,825000,831800,844500,808700,868500,872900
1.018,1.067,1.038,423600,407200,438400,431400,434500,455200
0.961,0.956,0.941,383300,393000,396100,368300,375500,372700
0.991,1.079,1.059,357700,348600,368600,354500,376200,390400
1.018,1.119,1.071,942300,918400,974900,959000,1027000,1045000
0.96,0.923,0.968,862200,917100,889000,828100,846500,860700
0.975,1.023,1.011,856400,834200,833900,834900,853000,843300
0.985,1.06,1.041,1127000,1093000,1110000,1111000,1159000,1155000
0.969,0.998,0.974,3527000,3498000,3505000,3416000,3490000,3412000
0.962,1.016,1.014,1267000,1212000,1243000,1219000,1232000,1260000
0.987,0.922,1.038,638800,718100,665300,630300,661900,690900
1.01,1.063,1.003,892800,872800,930800,902200,927800,933200
0.999,1.007,0.97,1257000,1234000,1284000,1255000,1242000,1245000
0.96,0.995,1.035,489900,467100,468200,470300,464900,484500
0.949,1.028,0.974,526500,517100,539300,499800,531500,525500
1.045,1.026,1.02,1134000,1175000,1194000,1185000,1206000,1218000
1.07,1.045,1.029,291400,290700,302800,311800,303900,311500
1.01,1.04,1.02,1573000,1550000,1591000,1588000,1612000,1623000
1.022,0.939,1.058,1888000,2015000,1914000,1930000,1891000,2025000
0.959,0.981,0.979,2583000,2557000,2574000,2476000,2507000,2521000
0.968,0.991,1.031,528900,538000,533400,511900,533000,549900
1.519,1.51,1.557,556900,567300,568000,845700,856400,884400
1.01,1.085,1.017,1912000,1907000,2042000,1931000,2068000,2077000
0.989,1.029,0.933,1022000,1019000,1092000,1011000,1049000,1018000
1.261,1.333,1.319,1691000,1649000,1751000,2132000,2198000,2309000
0.956,0.976,0.998,492500,478900,481100,470700,467500,480200
1.505,1.496,1.481,2658000,2725000,2688000,3999000,4075000,3980000
0.989,1.043,0.952,823800,771900,858000,814400,805200,816500
0.954,1.042,1.017,1079000,1046000,1067000,1029000,1090000,1085000
1.008,1.044,1.071,941700,937800,977600,948900,979200,1047000
0.942,0.976,0.967,1753000,1781000,1702000,1652000,1739000,1646000
1.031,0.976,0.994,2573000,2576000,2570000,2652000,2514000,2553000
1.445,1.445,1.415,1322000,1328000,1330000,1910000,1919000,1882000
1.029,1.041,1.034,839700,847700,852900,864400,882300,881600
1.002,1.182,1.015,210300,193700,222200,210700,229000,225600
0.952,0.933,1.031,4151000,4177000,3897000,3952000,3899000,4018000
0.977,1.024,0.952,1464000,1472000,1490000,1431000,1506000,1419000
1.053,1.006,1.015,581300,613800,597000,612200,617500,606300
1.625,1.601,1.551,4815000,5067000,4813000,7823000,8113000,7467000
1.103,1.18,1.136,1032000,983500,1023000,1138000,1161000,1162000
0.957,1,0.968,1410000,1414000,1438000,1349000,1414000,1392000
1.024,0.97,1.066,848900,900300,862500,869600,873200,919500
1.025,1.001,1.034,636900,669300,683800,653100,670000,707400
0.974,1.011,0.971,1143000,1129000,1157000,1113000,1141000,1123000
0.963,0.928,1.021,608100,650600,621900,585300,603800,635100
1.382,1.441,1.349,769100,738000,770400,1063000,1064000,1039000
1.003,1.013,1.087,991600,841900,806800,994900,852600,876600
0.957,1.024,0.935,10250000,9986000,10630000,9814000,10230000,9944000
0.964,1.065,1.037,258200,245600,263500,249000,261600,273200
0.988,0.969,0.934,14710000,14980000,15000000,14540000,14520000,14010000
1.321,1.383,1.359,1162000,1131000,1149000,1535000,1564000,1562000
0.955,0.899,0.992,2661000,2803000,2659000,2542000,2521000,2638000
1.024,1.101,1.09,501700,524900,561600,513600,577900,612300
0.95,1.005,1.044,2005000,1973000,1944000,1905000,1984000,2030000
1.059,1.019,1.025,467800,487400,491900,495400,496500,504300
1.038,1.036,1.041,812600,809500,815000,843300,838600,848700
0.988,0.969,0.982,1486000,1499000,1519000,1468000,1453000,1491000
0.988,0.988,0.959,1398000,1391000,1468000,1382000,1374000,1409000
0.997,1.005,1.033,513400,518700,513200,512100,521600,530100
0.965,0.923,1.003,11010000,11280000,10580000,10630000,10410000,10620000
1.032,1.108,1.147,401900,401900,408800,414700,445400,468900
0.984,1.021,1.027,1312000,1289000,1280000,1291000,1315000,1314000
1.493,1.544,1.397,1464000,1447000,1510000,2187000,2234000,2109000
1.378,1.38,1.428,1493000,1594000,1502000,2057000,2200000,2144000
0.951,0.979,0.955,602300,603200,605800,572800,590700,578300
1.017,0.939,1.06,474100,547000,498400,482200,513700,528500
0.976,1.006,1.001,662800,674200,651300,646900,678400,651800
1.32,1.386,1.388,590800,582600,607100,780000,807700,842900
0.977,1.05,1.036,750100,725200,757700,732600,761300,785300
1.046,1.006,1.017,820500,842900,843100,858600,847600,857700
0.975,1.088,1.078,390700,386500,421200,380800,420600,454200
0.925,1.014,1,314800,309100,312200,291200,313300,312300
1.04,0.991,1.019,862300,875800,873400,896700,868200,889800
0.978,0.968,0.942,3193000,3163000,3111000,3122000,3063000,2931000
0.916,1.045,1.04,1398000,1291000,1321000,1281000,1349000,1374000
1.409,1.392,1.372,1240000,1248000,1233000,1748000,1736000,1691000
1.297,1.399,1.398,318800,312900,328600,413600,437700,459300
0.989,1.072,1.027,1348000,1330000,1413000,1334000,1425000,1451000
0.998,0.997,0.961,2172000,2155000,2289000,2168000,2148000,2201000
1.551,1.558,1.62,686900,667700,667800,1066000,1040000,1082000
1.077,0.998,1.049,540100,572900,549100,581700,571500,575900
1.073,1.07,1.1,1161000,1180000,1207000,1246000,1262000,1328000
0.985,1.046,1.021,573000,573800,577000,564200,600400,589000
1.03,0.978,0.982,813700,863000,862500,838400,844300,846800
0.995,1.001,0.977,2412000,2400000,2531000,2400000,2402000,2471000
0.967,0.971,1.021,443900,454500,451300,429100,441100,460900
0.96,1.01,1.011,440100,430500,418200,422600,434600,422900
1.006,1,0.996,658500,684600,678300,662600,684300,675700
1.001,1.028,1.032,1305000,1284000,1307000,1306000,1320000,1349000
0.981,1.057,1.122,488700,486900,503600,479200,514600,565200
0.993,1.077,0.978,554700,544200,570100,550800,585900,557500
0.966,0.928,1.052,698000,721400,673500,674400,669200,708400
0.977,1.007,1.022,601800,605900,593700,588100,610000,606500
1.231,1.256,1.176,679800,694200,704900,836600,872200,829000
1.33,1.324,1.297,1284000,1326000,1335000,1708000,1756000,1731000
0.943,0.969,1.026,2169000,2088000,2025000,2045000,2023000,2077000
0.963,0.976,0.988,623500,607100,617400,600300,592500,609900
1.002,0.998,1.025,2574000,2602000,2574000,2579000,2597000,2638000
1.006,0.996,1,1089000,1148000,1134000,1096000,1143000,1134000
0.983,0.99,0.99,926300,908900,898300,910900,899400,889100
0.967,1.036,0.94,793100,727700,796100,767100,753900,748200
0.991,0.918,1.007,1444000,1712000,1566000,1431000,1573000,1577000
0.965,1.017,1.03,876000,850200,860900,845000,864800,886300
0.985,1.048,1.019,406600,387200,391600,400400,405900,398800
0.953,1.016,0.939,1915000,1888000,1956000,1824000,1919000,1838000
0.979,1.134,1.085,376200,372700,422400,368400,422500,458200
1.069,1.176,0.996,192100,184100,210700,205300,216500,209800
0.925,0.97,1.066,773500,787400,692500,715900,763400,737900
0.984,0.979,0.983,733100,736100,732900,721100,720900,720200
0.969,0.996,1.003,1099000,1108000,1064000,1064000,1104000,1067000
1.313,1.351,1.331,556900,535300,558100,731100,723000,743000
1.034,0.999,1.02,2093000,2125000,2125000,2164000,2122000,2167000
1.02,0.984,1.061,857600,890600,887200,875000,876000,941400
1.001,1.018,1.018,350300,351700,353900,350500,357800,360400
0.975,0.999,0.954,2312000,2242000,2330000,2253000,2240000,2223000
1.016,0.933,0.988,1173000,1310000,1255000,1191000,1222000,1240000
1.05,1.059,0.999,242500,243000,260200,254500,257400,260000
0.985,0.998,0.968,30230000,30810000,31100000,29790000,30740000,30110000
0.971,1.039,0.988,647300,637600,643300,628400,662200,635700
0.92,0.903,0.932,6055000,5923000,5774000,5573000,5349000,5383000
0.985,1.046,1.045,1624000,1522000,1501000,1599000,1592000,1569000
1.313,1.486,1.486,629900,589100,579300,827000,875400,860800
1.016,0.999,1,980800,999300,977400,996800,998500,977300
0.997,0.943,0.974,530400,551500,552600,528700,520100,538100
1.026,0.962,1.002,2305000,2454000,2294000,2364000,2361000,2298000
0.966,0.94,1.062,433100,471600,426800,418500,443500,453400
1.309,1.238,1.306,456100,499100,477100,597200,618000,622900
0.97,1.032,1.07,345200,338100,345400,334700,348800,369600
0.987,1.051,1.094,1103000,1086000,1159000,1088000,1141000,1268000
0.982,1.019,1.015,860100,849900,885300,844800,865600,898200
1.026,1.11,1.103,498500,498400,581400,511400,553200,641400
0.973,0.995,1.029,407800,417100,405900,396900,414900,417800
0.977,0.989,0.952,6933000,6866000,6990000,6772000,6792000,6656000
1.002,1.006,1.061,1427000,1510000,1437000,1429000,1520000,1524000
1.261,1.316,1.31,548100,553500,540700,691000,728500,708200
1.034,1.04,1.011,2046000,2099000,2223000,2116000,2182000,2248000
1.027,0.997,1.017,539400,572300,560600,553800,570500,569900
0.95,0.99,1,797500,793300,787000,757700,785600,786900
1.384,1.369,1.328,1497000,1455000,1551000,2072000,1992000,2060000
0.943,0.933,1.015,3154000,3225000,3018000,2973000,3010000,3063000
0.992,0.988,0.985,1296000,1320000,1283000,1285000,1304000,1264000
1.041,1.037,1.073,595200,616700,615300,619400,639200,660300
1.058,1.034,1.07,422800,457300,428200,447500,472800,458400
1.236,1.224,1.37,5186000,5095000,4711000,6408000,6234000,6452000
1.023,0.993,0.959,418700,425600,429200,428200,422700,411700
1.343,1.41,1.394,701300,687800,699300,941600,969700,974800
1.011,1.067,1.03,322500,308700,325700,326000,329400,335400
1.014,0.981,0.957,2352000,2424000,2468000,2385000,2379000,2361000
0.978,0.95,1.013,1232000,1231000,1181000,1204000,1169000,1197000
1.021,0.97,0.985,1393000,1461000,1416000,1423000,1418000,1395000
1.035,0.953,0.966,1047000,1115000,1116000,1083000,1062000,1078000
0.974,1.072,0.99,2332000,2159000,2340000,2272000,2314000,2316000
1.497,1.337,1.392,1179000,1300000,1307000,1765000,1738000,1819000
0.958,0.982,0.973,562400,553800,542100,538500,543600,527400
1.16,1.165,1.257,343600,343800,336200,398700,400700,422800
1.049,1.005,1.041,464600,473500,461900,487400,476000,480900
1.047,1.117,1.124,488400,505900,537100,511100,565100,603900
0.962,0.965,0.96,1395000,1331000,1386000,1343000,1285000,1331000
1.043,0.993,1.057,449300,465200,441000,468400,462000,466300
0.949,1.005,0.964,949700,894400,924500,901500,899100,890900
1.013,1.019,1.041,687100,680600,670500,695900,693300,698300
1.664,1.677,1.695,4676000,4715000,4789000,7780000,7907000,8119000
1.018,1.058,1.101,742400,753700,738800,755500,797200,813000
0.987,1.009,1.033,926400,939300,926400,914100,947900,956600
1.416,1.368,1.183,2083000,2139000,2452000,2949000,2927000,2901000
1.01,1.053,1.077,336500,333600,330100,339700,351300,355400
1.028,0.974,0.998,535100,551300,550100,550300,537200,548800
0.981,1.024,1.008,885500,862500,901900,868900,883400,909100
1.001,1.05,1.033,350200,355600,365400,350400,373200,377600
0.976,0.98,1,507800,506500,501300,495400,496300,501300
0.987,0.989,1.001,618500,633900,607800,610700,626900,608700
1.266,1.234,1.239,1309000,1377000,1310000,1657000,1700000,1624000
0.935,1.083,1.008,407600,386600,409700,381000,418500,412800
0.947,0.875,1.086,275300,305000,279900,260600,266900,304200
0.964,1.056,0.984,568400,555400,561400,548100,586500,552200
1.003,1.039,1.002,1255000,1235000,1260000,1260000,1283000,1262000
1.184,1.165,1.236,2248000,2285000,2258000,2662000,2663000,2790000
0.944,1.036,1.039,1071000,1034000,1012000,1011000,1071000,1052000
0.914,1.121,1.066,397800,370900,376500,363600,415800,401500
0.947,1.091,1.001,244900,229100,247600,232000,249900,247800
1.097,1.145,1.178,389000,374700,386200,426700,429000,455000
1,0.988,0.998,2406000,2431000,2498000,2405000,2402000,2493000
1.434,1.41,1.386,2297000,2241000,2305000,3294000,3159000,3196000
0.947,0.825,1.061,707300,857100,700400,670200,707500,743400
0.931,1.028,0.978,564100,536000,549600,524900,550700,537300
0.973,1.082,1.008,588000,572400,602300,572000,619500,607000
1.048,1.076,1.051,292200,278300,295300,306300,299600,310300
0.984,0.983,0.971,2406000,2467000,2426000,2366000,2426000,2357000
0.991,0.997,1.029,824500,842900,822800,816800,840700,847000
1.175,1.262,1.247,637000,627100,618800,748200,791100,771800
1.029,1.018,1.012,2302000,2305000,2350000,2368000,2347000,2378000
0.959,0.993,1.012,737900,733300,714900,707300,728000,723700
1.067,1.023,1.04,884100,916600,940900,942900,938000,978300
1.032,1.025,1.013,779000,797300,792500,803700,817400,803000
1.01,1.054,1.029,570600,549200,575700,576600,578900,592400
0.996,0.974,1.019,1291000,1302000,1279000,1286000,1268000,1303000
0.998,1.073,1.031,566000,544800,557600,564600,584400,574800
1.086,1.086,1.051,364000,373100,399900,395200,405100,420200
0.784,1.043,0.987,782800,753400,646700,613400,785500,638100
0.949,1.037,0.981,3991000,3782000,4051000,3786000,3921000,3973000
1.032,0.841,1.051,670300,837800,699400,691800,704900,735100
1.009,1.026,1.046,746800,762500,736900,753800,782600,771000
0.995,1.076,1.09,604500,608300,613000,601400,654700,668300
1.007,0.982,0.993,700000,734900,711800,704700,721900,707000
0.962,1.055,0.957,622800,576000,614700,599200,607900,588200
1.01,1.082,1.061,367700,364400,403100,371200,394200,427600
1.317,1.298,1.28,1323000,1346000,1328000,1743000,1746000,1700000
1.019,1.097,1.065,1105000,1044000,1072000,1126000,1145000,1143000
1.333,1.32,1.308,617500,637800,624100,822800,841700,816600
0.957,0.933,0.986,576200,619500,588500,551600,578100,580100
0.962,0.988,1.021,1098000,1089000,1099000,1056000,1075000,1122000
1.26,1.113,1.256,886700,924800,814400,1117000,1029000,1023000
0.99,1.001,1.041,1303000,1299000,1318000,1290000,1301000,1372000
1.009,1.063,1.032,360100,357200,397000,363200,379600,409700
0.975,1.015,1.033,567000,561000,595700,552700,569300,615400
0.988,1.003,0.999,643200,626800,635300,635300,628500,634500
1.229,1.236,1.241,181900,188900,187000,223600,233500,232100
1.023,0.974,1.04,1079000,1111000,1051000,1104000,1082000,1093000
0.964,1.03,0.968,1186000,1153000,1232000,1144000,1188000,1192000
0.92,0.971,0.971,2944000,2716000,2777000,2708000,2637000,2696000
0.987,0.985,1.014,920500,914500,897500,908200,900700,910500
0.946,1.107,0.991,1857000,1690000,1746000,1758000,1871000,1731000
1.017,0.941,1.019,1142000,1159000,1142000,1162000,1090000,1164000
0.986,1.073,1.056,610900,617400,666200,602200,662500,703800
1.002,0.948,1.027,314800,325200,303400,315500,308300,311700
1.012,0.993,1.05,994800,1010000,986400,1007000,1003000,1036000
1.027,1.026,1.054,316100,310100,306500,324500,318200,323000
1.006,1.127,1.126,430800,441200,473000,433500,497400,532600
0.964,1.02,1.007,898600,900500,923100,866300,918900,929300
1.047,1.029,1.079,789800,797800,800000,826700,821100,863000
0.968,0.991,0.975,1000000,998100,1014000,968500,989000,988200
1.173,1.268,1.2,403900,388500,415400,473700,492600,498400
1.007,0.99,0.995,545600,556300,565800,549600,550900,563300
0.988,1.04,1.06,553200,548900,549800,546300,570800,582800
1.257,1.288,1.209,818000,806900,841200,1028000,1040000,1017000
0.999,1.148,1.029,580800,565200,592600,580400,648700,609600
1.052,1.102,1.007,481100,482900,522100,506200,532100,525600
0.999,1.004,1.029,435000,440100,438600,434600,441700,451100
0.977,0.99,0.962,16920000,16590000,17110000,16520000,16420000,16460000
1.032,1.06,1.053,1047000,1029000,1040000,1080000,1091000,1095000
0.94,1.01,1.022,686100,664900,661900,644600,671300,676500
0.927,0.981,0.948,1110000,1068000,1081000,1029000,1048000,1025000
1.219,0.754,0.961,383900,505500,375800,467900,381100,361300
0.945,1.067,0.992,313300,299800,329700,296000,319800,327000
1.046,1.039,1.053,523400,543100,542800,547400,564100,571600
0.95,1.004,1.053,749300,720800,728300,711800,723900,766800
0.995,0.971,1.032,780700,801400,780300,777100,778100,805600
0.963,0.953,0.949,801700,818000,813300,771700,779100,772100
0.955,1.073,1.031,419000,421900,417900,400100,452600,430900
0.982,1.053,1.107,527800,531000,549900,518100,559400,608600
1.389,1.504,1.423,275900,268800,288000,383100,404300,409700
1.012,1.018,1.025,678800,685000,669500,687100,697400,686100
0.945,1.012,1.093,978200,959200,940100,924000,970600,1027000
1.526,1.593,1.551,999600,964700,990200,1526000,1537000,1536000
1.04,1.015,1.04,1446000,1437000,1432000,1504000,1459000,1490000
0.903,1.082,1.047,306200,279800,283400,276400,302700,296800
1.004,1.018,1.035,620600,626300,629300,622900,637300,651200
1.022,0.968,0.978,596100,609500,602700,609200,589800,589300
0.967,0.986,1.039,570500,578200,566900,551400,570200,589000
0.977,1.026,0.991,444300,421600,429500,434100,432600,425600
0.953,1.028,1.074,1456000,1445000,1457000,1388000,1485000,1565000
0.979,1.039,1.024,297900,289100,295100,291800,300300,302200
0.977,0.994,1.026,1099000,1108000,1061000,1074000,1101000,1089000
1.312,1.359,1.347,473800,472000,484600,621700,641400,652700
1.308,1.325,1.314,883100,868900,880500,1156000,1151000,1157000
0.972,0.995,1.03,712200,717800,701200,692600,714200,722300
0.998,1.102,0.987,558800,548400,602800,557700,604300,594800
1.093,0.988,1.071,512900,543300,527200,560400,536600,564800
1.011,1.058,1.027,429800,410000,434400,434300,433600,446200
0.97,1.04,0.991,1298000,1292000,1371000,1260000,1343000,1359000
1.046,1.102,1.03,329000,318800,345000,344200,351300,355400
1.271,1.2,1.294,784800,818000,790900,997200,981300,1023000
0.987,0.978,0.977,2655000,2778000,2761000,2621000,2718000,2697000
1.024,0.96,0.988,504000,531800,521200,515900,510800,515000
1.003,0.957,0.988,1185000,1193000,1196000,1189000,1142000,1182000
1.082,1.059,1.051,875500,881300,919300,947300,933100,966600
0.974,1.009,1.008,743600,738100,755400,724300,744500,761500
1.026,0.976,0.929,3253000,3189000,3297000,3337000,3112000,3064000
1.003,1.053,0.978,472100,465300,507400,473500,490100,496300
1.037,1.051,1.016,410300,397900,415300,425500,418300,421900
0.967,0.983,0.975,17290000,16920000,17260000,16720000,16630000,16820000
0.986,0.973,1.021,326600,314700,310500,322000,306300,316800
0.993,1.014,1.018,820800,813000,818300,814600,824800,833100
0.992,1.017,1.069,217400,217200,220500,215600,220900,235800
1.054,1.02,1.144,604400,651100,607700,636800,664100,695000
1.307,1.263,1.319,422600,430200,432200,552300,543500,570100
0.941,0.995,1.071,347100,336400,329300,326500,334800,352700
0.917,0.879,1.094,443900,513900,423400,407200,451700,463100
1.034,1.017,1.057,752700,783200,780700,778500,796700,825400
0.98,1.053,1.073,1790000,1717000,1730000,1754000,1809000,1857000
1.024,1.023,1.024,326600,321500,328200,334400,328800,336100
1.361,1.437,1.427,1594000,1570000,1559000,2169000,2257000,2224000
1.221,1.219,1.186,1057000,1098000,1119000,1291000,1339000,1328000
1.183,1.25,1.291,279600,275600,281400,330800,344500,363400
0.982,1.039,0.987,402800,396500,421400,395500,412200,415900
1.035,1.083,1.011,249900,251400,269200,258700,272200,272100
0.979,1.005,1.1,720000,740300,701800,704900,744000,772100
0.969,0.993,0.991,776400,786600,769000,752500,781400,762300
0.93,1.029,1.007,690300,681900,719100,642200,702000,724000
0.983,1.049,1.055,1902000,1797000,1818000,1870000,1885000,1918000
0.956,0.991,1.017,845200,861800,848300,807700,853900,862300
0.954,1.013,0.945,5918000,5516000,5681000,5646000,5586000,5367000
1.368,1.402,1.27,730300,712300,746200,999200,998900,947700
1.007,0.988,1.014,412600,425100,431100,415600,419900,437000
1.288,1.497,1.384,507200,487200,550600,653300,729100,761900
0.991,1.031,1.02,904600,886100,900500,896800,913300,918200
0.944,1.068,0.941,1113000,1049000,1151000,1052000,1120000,1083000
0.962,1.039,0.996,866800,867100,848900,834100,900700,845700
0.953,0.956,1.053,1204000,1248000,1168000,1148000,1193000,1229000
1.386,1.406,1.393,762200,742400,775400,1056000,1044000,1081000
1.465,1.586,1.587,3498000,3387000,3503000,5124000,5373000,5559000
1.008,0.961,1.066,999300,1058000,1014000,1008000,1017000,1082000
1.05,1.016,0.92,297500,298400,317200,312400,303200,291900
1.027,1.064,1.007,7919000,7277000,7509000,8132000,7745000,7560000
0.993,0.974,1.012,1096000,1111000,1058000,1089000,1081000,1071000
1.067,1.056,1.095,635000,662400,661800,677700,699200,725000
1.003,1.028,0.963,422000,424200,435200,423000,436100,418900
1.636,1.547,1.633,2984000,3059000,3030000,4882000,4732000,4948000
1.028,1.024,1.054,360200,373200,372400,370400,382200,392500
1.375,1.305,1.306,454500,483000,472100,624800,630300,616600
1.011,1.011,1.045,486100,489800,483300,491600,495300,504800
1.221,1.218,1.237,462100,461800,455000,564000,562400,562900
0.993,1.016,1.005,1110000,1103000,1122000,1102000,1121000,1127000
1.359,1.303,1.289,1500000,1597000,1565000,2038000,2082000,2018000
0.987,1.067,0.98,1611000,1558000,1612000,1591000,1663000,1579000
1.016,1.035,1.035,933500,975600,947400,948600,1010000,980500
0.998,1.09,0.954,1105000,1067000,1087000,1103000,1164000,1037000
0.958,1.025,0.988,648700,632100,658600,621700,648100,650700
0.969,0.97,1.034,821300,817700,804800,795900,793600,832400
0.901,1.009,1.032,427000,410000,410600,384800,413700,423900
1.042,0.986,1.029,359800,382700,369800,375000,377500,380600
0.961,0.983,1.03,1270000,1222000,1179000,1220000,1201000,1214000
0.981,0.966,0.972,1047000,1075000,1043000,1027000,1038000,1014000
0.988,0.903,1.018,784600,864200,798500,775400,780300,812500
1.02,0.958,0.945,733500,780300,809200,748300,747200,764800
0.95,1.045,1.052,898800,853800,853600,854200,892000,898400
1.035,0.98,1.043,1371000,1420000,1361000,1419000,1392000,1419000
0.904,0.981,0.995,235600,241000,233800,213000,236400,232600
1.215,1.052,1.204,730900,802000,758900,887900,843700,913400
1.015,1.191,1.222,953300,921800,1008000,967900,1098000,1231000
1.012,1.008,1.071,658200,651200,652300,665800,656500,698800
1.004,1.029,1.094,313300,304200,302300,314500,313000,330800
1.061,1.053,0.955,1308000,1295000,1318000,1388000,1364000,1258000
0.989,0.991,1.038,1030000,1054000,992900,1019000,1045000,1031000
0.973,1.054,0.959,266700,280400,295500,259600,295500,283200
1.035,0.888,1.091,365200,419600,357600,378000,372600,390100
0.979,1.035,1.013,459200,450200,449800,449800,465900,455500
1.034,0.999,1.005,553700,585800,560900,572600,585000,563900
1.576,1.585,1.511,1146000,1156000,1193000,1806000,1833000,1803000
0.95,0.966,0.981,839700,821100,817800,797500,792800,802400
1.192,1.191,1.242,550600,553500,538500,656600,659400,668700
1.06,0.947,0.982,942200,1008000,970100,999200,955200,952900
0.99,0.982,1.006,757100,765700,765800,749400,752200,770300
0.992,1.06,1.012,1694000,1666000,1727000,1681000,1767000,1747000
1.125,1.13,1.134,698900,727200,740700,786100,821900,839700
1.057,0.911,1.121,790400,896100,789000,835000,816600,884600
1.004,0.977,1.023,736800,755500,711500,739400,738100,727600
0.992,0.989,1.033,1087000,1134000,1106000,1078000,1122000,1142000
0.992,0.925,1,816500,873300,818600,810000,808100,818300
0.919,1.044,1.076,289300,220200,262200,265800,229800,282000
0.975,1.016,1.021,501600,499100,475800,489000,507300,486000
1.009,1.095,1.058,611300,601200,610900,616900,658300,646500
0.969,1.012,0.984,612200,622300,639400,593000,629600,629000
0.97,1.046,0.98,6370000,6299000,6500000,6178000,6590000,6367000
0.92,0.978,0.988,1607000,1565000,1529000,1479000,1530000,1510000
0.987,0.984,0.971,8529000,8532000,8567000,8414000,8399000,8315000
1.001,0.992,0.978,6435000,6585000,6525000,6438000,6534000,6384000
0.979,0.955,0.968,10100000,10180000,10200000,9886000,9723000,9877000
1.014,0.993,0.998,4565000,4785000,4810000,4631000,4750000,4801000
1.019,0.955,1.024,3672000,3811000,3700000,3743000,3639000,3788000
0.977,1.006,0.946,18090000,17830000,18560000,17670000,17940000,17550000
0.963,0.994,0.989,2850000,2809000,2916000,2745000,2791000,2883000
0.948,0.991,0.997,8264000,8287000,8225000,7832000,8209000,8199000
0.96,0.984,0.989,3770000,3771000,3750000,3618000,3711000,3708000
0.982,0.991,0.956,9871000,9758000,9973000,9690000,9667000,9530000
1.012,1.012,0.976,3088000,3041000,3155000,3124000,3077000,3079000
0.953,1.01,0.999,4112000,4060000,4055000,3919000,4101000,4052000
1.014,0.992,0.99,20330000,20530000,21000000,20620000,20370000,20780000
1.028,1.086,1.213,3752000,3917000,3873000,3858000,4253000,4698000
0.945,1.008,1.027,745800,736400,708600,704600,742500,727800
0.951,0.996,0.952,4972000,5117000,5274000,4727000,5094000,5024000
1.02,0.999,0.987,15780000,15740000,16150000,16090000,15720000,15950000
0.945,1.092,1.007,607700,562900,591400,574500,614500,595700
0.975,0.956,0.969,3260000,3263000,3168000,3178000,3120000,3070000
0.913,0.913,1.003,7533000,7254000,7116000,6880000,6625000,7138000
0.99,1.091,1.015,2314000,2264000,2452000,2290000,2470000,2490000
0.96,1.013,0.968,4422000,4224000,4299000,4244000,4280000,4163000
1.026,0.942,0.985,535700,558400,528500,549500,526200,520300
1.016,1.02,1,2285000,2296000,2319000,2322000,2341000,2319000
0.955,1.006,0.989,1903000,1898000,1920000,1818000,1909000,1899000
1.042,1.011,0.97,6014000,6170000,6183000,6269000,6235000,5999000
0.962,1.033,0.995,2247000,2180000,2194000,2160000,2252000,2183000
1.032,1.018,0.99,1450000,1457000,1495000,1496000,1484000,1480000
0.966,1.002,1.011,2739000,2575000,2666000,2646000,2580000,2694000
1.028,0.992,0.937,1610000,1644000,1718000,1655000,1632000,1609000
1.03,0.983,0.982,4942000,5234000,5245000,5091000,5145000,5150000
1.75,1.791,1.824,3958000,3873000,3846000,6926000,6938000,7013000
0.992,1.053,0.976,1922000,1832000,1949000,1908000,1930000,1902000
1.008,0.986,1.012,1196000,1214000,1207000,1205000,1197000,1222000
0.97,0.983,0.94,8952000,8794000,8967000,8683000,8642000,8427000
0.946,0.978,0.985,9759000,9772000,9484000,9232000,9558000,9338000
0.986,0.983,0.994,608800,606700,621900,600000,596500,618000
1.119,1.12,1.147,506200,515600,520600,566600,577500,597100
1.03,0.972,1.028,2543000,2676000,2682000,2620000,2602000,2757000
0.973,0.916,1.045,581700,640400,583300,565700,586700,609400
1.002,0.984,1.014,5876000,6002000,5949000,5889000,5908000,6035000
1.004,1.048,0.976,8238000,8007000,8527000,8273000,8389000,8322000
1.029,0.962,1.032,2749000,2881000,2844000,2829000,2771000,2935000
0.953,1.012,1.035,907200,878900,883600,864400,889200,914500
0.945,1.009,1.065,1697000,1667000,1608000,1604000,1683000,1713000
0.999,0.942,1.018,1044000,1117000,1072000,1042000,1053000,1091000
1.26,1.235,1.257,1437000,1499000,1474000,1811000,1852000,1853000
1.271,1.313,1.244,2321000,2344000,2427000,2950000,3078000,3020000
0.965,1.019,1.029,907500,871800,889400,876000,888400,915400
1.031,1.126,1.036,3253000,3136000,3396000,3353000,3532000,3518000
0.972,0.894,0.938,2116000,2316000,2193000,2057000,2071000,2057000
0.993,1.051,0.998,697400,672200,696900,692200,706800,695400
0.966,0.946,1.018,10880000,11080000,10740000,10520000,10480000,10930000
0.98,1.05,1.033,680300,697600,699900,666500,732400,723200
1.059,1.147,1.07,1956000,1875000,2117000,2073000,2150000,2265000
1.601,1.652,1.687,2931000,2858000,2889000,4693000,4723000,4874000
0.95,0.957,0.942,5145000,5111000,4878000,4885000,4889000,4594000
0.957,1.014,0.981,2253000,2211000,2271000,2155000,2243000,2227000
0.92,1.019,1.107,1946000,1840000,1763000,1789000,1875000,1951000
