Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
29340000,29660000,29760000,30080000,29710000,29820000
5035000,5071000,4974000,4911000,5004000,5030000
4931000,5036000,4991000,4947000,4929000,4959000
3122000,3118000,3253000,3145000,3180000,3207000
2732000,2784000,2790000,2766000,2839000,2840000
2472000,2523000,2504000,3705000,3809000,3843000
10700000,11160000,11030000,10850000,10940000,11110000
10710000,10900000,11010000,10360000,10640000,10570000
1845000,1860000,1853000,1861000,1894000,1938000
68380000,65520000,67070000,63870000,64260000,63590000
10180000,10020000,10370000,10080000,9736000,9590000
2461000,2439000,2554000,2416000,2473000,2480000
2859000,2945000,2888000,2862000,2803000,2887000
15150000,14680000,15130000,15150000,15510000,15640000
18260000,17830000,18050000,17710000,17850000,18210000
1819000,1826000,1792000,1791000,1804000,1795000
3412000,3489000,3504000,3471000,3488000,3571000
3350000,3340000,3420000,3324000,3383000,3261000
2179000,2134000,2176000,2093000,2217000,2197000
2950000,2833000,2818000,2873000,2936000,2934000
2238000,2203000,2268000,2181000,2284000,2245000
2696000,2742000,2647000,2545000,2627000,2562000
1327000,1315000,1404000,1325000,1412000,1447000
3167000,3304000,3218000,3367000,3431000,3457000
1500000,1481000,1506000,1499000,1480000,1512000
4009000,4086000,3968000,3901000,3921000,4072000
2754000,2720000,2734000,3805000,3748000,3829000
3574000,3454000,3591000,3495000,3299000,3552000
6020000,5916000,5819000,5925000,5822000,5833000
1152000,1137000,1162000,1115000,1137000,1161000
2282000,2340000,2461000,3293000,3351000,3280000
4168000,4132000,4022000,4141000,4216000,4176000
2539000,2467000,2400000,2448000,2472000,2422000
2556000,2504000,2500000,2507000,2566000,2574000
3356000,3310000,3331000,3340000,3405000,3467000
2017000,2094000,2083000,1981000,2033000,2050000
1846000,1806000,1859000,1816000,1891000,1854000
5199000,5173000,5058000,5005000,5092000,5056000
4054000,4049000,4032000,3867000,3909000,3872000
2647000,2637000,2694000,2663000,2675000,2729000
3599000,3638000,3591000,3574000,3644000,3730000
803100,796900,800300,797100,831900,819300
1993000,1996000,2038000,2034000,2081000,2125000
1395000,1398000,1429000,2060000,2096000,2081000
1832000,1834000,1869000,1785000,1799000,1829000
1469000,1479000,1462000,1450000,1446000,1456000
1128000,1129000,1126000,1131000,1113000,1166000
9484000,9524000,9364000,15280000,14820000,15100000
8359000,8370000,8656000,8488000,8206000,8173000
1559000,1541000,1490000,1507000,1548000,1509000
3954000,4001000,3885000,3772000,3891000,3798000
4570000,4564000,4629000,4484000,4597000,4493000
1550000,1572000,1574000,1527000,1549000,1585000
2462000,2482000,2498000,2464000,2489000,2483000
3471000,3458000,3470000,3414000,3471000,3416000
7790000,7949000,8069000,7877000,7810000,7812000
1280000,1297000,1313000,1273000,1325000,1285000
2182000,2204000,2195000,2165000,2182000,2213000
1138000,1166000,1209000,1164000,1210000,1294000
4795000,4757000,4631000,4571000,4652000,4610000
4088000,4025000,4083000,4015000,4045000,4022000
1652000,1680000,1664000,1736000,1720000,1732000
2137000,2268000,2142000,2063000,2113000,2125000
2937000,3045000,2969000,2941000,2901000,2904000
2028000,2035000,2117000,2106000,2157000,2137000
3141000,3211000,3253000,3227000,3191000,3333000
1337000,1363000,1359000,1362000,1366000,1396000
4488000,4402000,4489000,4401000,4408000,4448000
4954000,5029000,5004000,4909000,4805000,4937000
1437000,1436000,1481000,2151000,2138000,2191000
8163000,8400000,8712000,8234000,8075000,8246000
2850000,2959000,2824000,2782000,2914000,2858000
3585000,3531000,3631000,3541000,3713000,3597000
1751000,1757000,1735000,1771000,1792000,1819000
1833000,1854000,1862000,1809000,1866000,1915000
1180000,1206000,1230000,1175000,1232000,1211000
4101000,4101000,4106000,4146000,4142000,4174000
4197000,4222000,4272000,4272000,4194000,4070000
4388000,4327000,4289000,4217000,4219000,4263000
2102000,2118000,2186000,2265000,2226000,2246000
3144000,3155000,3215000,3058000,3171000,3165000
2635000,2682000,2624000,2668000,2621000,2635000
2308000,2213000,2326000,2283000,2297000,2362000
1976000,1964000,2009000,1982000,1985000,2048000
3640000,3548000,3666000,3502000,3522000,3653000
34110000,32410000,33980000,33780000,33590000,32790000
1816000,1828000,1838000,2607000,2640000,2619000
823600,820800,835100,844500,866200,871900
1806000,1882000,1839000,1816000,1818000,1851000
1817000,1820000,1843000,1837000,1843000,1800000
1434000,1445000,1498000,1450000,1503000,1485000
1508000,1562000,1516000,1568000,1561000,1579000
529800,543400,530800,518900,529400,522900
750400,735500,763000,743200,764000,755100
2805000,2957000,2976000,2833000,2910000,3003000
2260000,2225000,2279000,2196000,2191000,2207000
1075000,1071000,1088000,1059000,1099000,1093000
919300,913600,908400,897400,910300,907000
1502000,1516000,1517000,1494000,1503000,1555000
4235000,4180000,4127000,4178000,4127000,4079000
1259000,1248000,1211000,1257000,1245000,1243000
3237000,3179000,3248000,3178000,3164000,3266000
2255000,2251000,2309000,2178000,2220000,2231000
3583000,3564000,3472000,3425000,3438000,3483000
1765000,1790000,1789000,1798000,1780000,1811000
1760000,1708000,1765000,1685000,1784000,1823000
9801000,9831000,9954000,9767000,9788000,9811000
1379000,1394000,1418000,1482000,1529000,1526000
1667000,1671000,1683000,1717000,1711000,1758000
1519000,1517000,1521000,1521000,1540000,1552000
2932000,2949000,2853000,2926000,2865000,2894000
962300,987100,971100,960600,1001000,994100
1221000,1233000,1234000,1197000,1223000,1234000
954900,987300,994000,977200,958200,1004000
1291000,1258000,1305000,1240000,1277000,1274000
648600,656100,663500,643300,672100,680600
1039000,1258000,1057000,1040000,1047000,1105000
1904000,1866000,1887000,2765000,2754000,2735000
1340000,1372000,1379000,1365000,1387000,1387000
1132000,1150000,1248000,1144000,1224000,1364000
1034000,1056000,1039000,1053000,1095000,1064000
2939000,3007000,2909000,2906000,2909000,2890000
2785000,2762000,2759000,2737000,2727000,2780000
976300,1012000,1028000,986100,1028000,1090000
1064000,1228000,1091000,1066000,1083000,1120000
19370000,18940000,18370000,18470000,18590000,18300000
32070000,33400000,33630000,33220000,32190000,32830000
128800000,129500000,126900000,128000000,125700000,125400000
24090000,23830000,23720000,23880000,23350000,22580000
12540000,12640000,12860000,12430000,12230000,12290000
11090000,10490000,10790000,10140000,10970000,10600000
6680000,6744000,6855000,6624000,6534000,6866000
11440000,11500000,11650000,11540000,11320000,11550000
9331000,9093000,8979000,9089000,8995000,8881000
3471000,3363000,3382000,3285000,3308000,3301000
25490000,25670000,25210000,25280000,25120000,25480000
31220000,31600000,31120000,30930000,29600000,29300000
4014000,3934000,3898000,3848000,3914000,3903000
5414000,5363000,5669000,5333000,5395000,5577000
3440000,3422000,3527000,3421000,3456000,3569000
7711000,7395000,7600000,7371000,7325000,7501000
21630000,21310000,21460000,21450000,20390000,21340000
10910000,10810000,11400000,11120000,11000000,11050000
4470000,4396000,4497000,4276000,4407000,4383000
7321000,7313000,7219000,7022000,7122000,7019000
5826000,5735000,5859000,5699000,5701000,5770000
11820000,11390000,11610000,11610000,11420000,11490000
6998000,6775000,6973000,6676000,6923000,6671000
2745000,2723000,2698000,2648000,2627000,2710000
11760000,11830000,11930000,11860000,11770000,12070000
9279000,9311000,9227000,9102000,9152000,8695000
1733000,1712000,1712000,1682000,1668000,1684000
7618000,7625000,7742000,7575000,7565000,7561000
3505000,3517000,3551000,3403000,3524000,3542000
6697000,6745000,6643000,6646000,6548000,6724000
2163000,2138000,2158000,2119000,2158000,2172000
6379000,6525000,6374000,6375000,6269000,6463000
3336000,3359000,3310000,3246000,3291000,3408000
1770000,1780000,1760000,1769000,1825000,1798000
2456000,2445000,2484000,2426000,2434000,2499000
557600,543400,570500,553500,576500,567400
4152000,4038000,4083000,6588000,6321000,6383000
3385000,3359000,3401000,3309000,3428000,3343000
2335000,2344000,2420000,2288000,2355000,2339000
4862000,4760000,4862000,4709000,4823000,4808000
3653000,3532000,3664000,3471000,3652000,3540000
3667000,3836000,3576000,3792000,3625000,3874000
3812000,3953000,3808000,3808000,3894000,3917000
5775000,5651000,5718000,5838000,5856000,5850000
3703000,3707000,3673000,3712000,3872000,4003000
2921000,2945000,2929000,2892000,2957000,2977000
2586000,2633000,2674000,2549000,2605000,2542000
6943000,7086000,6993000,6911000,7098000,7070000
51090000,53120000,52170000,51220000,51010000,52160000
4121000,4114000,4068000,3948000,3985000,3915000
4226000,4431000,4313000,4285000,4382000,4407000
3704000,3766000,3799000,3503000,3649000,3627000
3372000,3312000,3433000,3273000,3340000,3356000
53820000,55150000,55020000,54290000,54340000,54750000
4818000,4903000,5123000,7787000,8008000,7755000
3139000,3056000,3083000,3310000,3509000,3364000
3682000,3779000,3714000,3629000,3589000,3684000
1819000,1805000,1832000,1769000,1780000,1819000
3852000,3851000,3809000,3836000,3780000,3844000
4307000,4189000,4258000,4405000,4072000,4099000
1270000,1277000,1258000,1243000,1251000,1263000
9657000,9520000,9702000,9809000,9628000,9703000
1093000,1116000,1112000,1065000,1113000,1113000
1493000,1522000,1495000,1467000,1515000,1531000
4841000,4748000,4901000,4905000,4942000,4872000
1506000,1490000,1502000,1476000,1484000,1498000
2599000,2637000,2616000,2533000,2653000,2587000
2567000,2504000,2518000,2461000,2481000,2510000
720500,730500,740500,718200,742600,746800
731900,741700,736800,737100,747400,752500
3163000,3120000,3202000,3135000,3100000,3104000
3585000,3732000,3615000,3508000,3568000,3773000
1646000,1633000,1692000,1612000,1626000,1658000
2175000,2136000,2198000,2096000,2167000,2138000
1188000,1267000,1216000,1185000,1204000,1205000
2239000,2172000,2208000,3050000,3121000,3070000
1219000,1278000,1246000,1221000,1211000,1235000
1507000,1463000,1544000,1503000,1509000,1546000
2485000,2476000,2479000,2404000,2416000,2454000
1113000,1091000,1109000,1108000,1163000,1158000
5649000,5624000,5481000,5350000,5372000,5376000
1375000,1362000,1373000,1330000,1368000,1375000
3365000,3484000,3519000,3333000,3463000,3375000
3408000,3408000,3458000,3346000,3390000,3334000
25090000,24890000,25390000,24000000,23860000,24560000
1516000,1547000,1568000,1517000,1576000,1546000
3269000,3210000,3134000,3171000,3197000,3167000
2065000,2045000,2035000,3331000,3417000,3238000
2071000,2094000,2087000,2029000,2059000,2023000
1609000,1630000,1650000,1582000,1661000,1658000
2958000,2935000,3003000,3048000,2995000,3025000
725600,729700,729800,743300,735400,784700
1446000,1435000,1406000,1494000,1500000,1497000
1468000,1474000,1490000,1468000,1517000,1513000
1168000,1160000,1154000,1140000,1150000,1161000
1845000,1824000,1855000,1814000,1877000,1855000
1959000,2066000,1988000,1996000,2019000,2019000
4299000,4437000,4428000,4244000,4439000,4298000
836800,834800,829500,828400,865900,850600
1349000,1365000,1375000,1374000,1372000,1364000
1964000,1961000,2000000,1981000,1971000,1982000
2816000,2846000,2780000,2773000,2799000,2859000
3113000,3136000,3059000,3074000,3052000,3019000
1636000,1687000,1681000,1639000,1694000,1693000
1087000,1112000,1098000,1080000,1101000,1093000
877400,870100,887000,867900,871200,885900
4025000,4087000,4135000,3884000,3930000,4014000
978300,1008000,972300,973500,980900,974000
1708000,1872000,1655000,1638000,1736000,1761000
721800,731600,731200,740500,754600,739800
1528000,1543000,1522000,1536000,1540000,1540000
1376000,1416000,1428000,2212000,2182000,2197000
1558000,1532000,1585000,1565000,1555000,1552000
1148000,1163000,1184000,1152000,1282000,1204000
4058000,3963000,4023000,3943000,4051000,4020000
3931000,4012000,3986000,3898000,4033000,3968000
1712000,1792000,1706000,1667000,1720000,1697000
1423000,1409000,1462000,1407000,1445000,1448000
1798000,1773000,1770000,1745000,1814000,1845000
1280000,1301000,1275000,1253000,1300000,1282000
1498000,1490000,1531000,1502000,1532000,1535000
2136000,2125000,2128000,2134000,2199000,2186000
890400,892500,911900,885500,909600,909000
1383000,1354000,1381000,1921000,1969000,1934000
2232000,2186000,2190000,2846000,2844000,2933000
997000,994700,997300,991000,1002000,1009000
10100000,10160000,10340000,9729000,10420000,10200000
1363000,1304000,1372000,1331000,1380000,1388000
723600,743000,733600,739300,715700,727400
2057000,1995000,2077000,1934000,2068000,2112000
1777000,1596000,1615000,1633000,1700000,1640000
837300,826200,844700,807400,843400,880600
1067000,1092000,1068000,1050000,1090000,1102000
1001000,1020000,1043000,1024000,1042000,1008000
1158000,1151000,1140000,1096000,1092000,1137000
1749000,1732000,1728000,1729000,1753000,1735000
6333000,6177000,6452000,6172000,6235000,5994000
973000,962400,977600,951100,965300,983800
893800,1429000,933000,959800,929600,1055000
903300,914300,952000,934600,952400,977600
1559000,1561000,1514000,1508000,1562000,1525000
2357000,2355000,2368000,2326000,2357000,2356000
1176000,1203000,1199000,1163000,1206000,1191000
1439000,1348000,1376000,1366000,1414000,1375000
1673000,1672000,1661000,1666000,1690000,1695000
1454000,1469000,1444000,1427000,1461000,1444000
859100,845800,874300,856800,868200,882400
1060000,1051000,1065000,1033000,1049000,1085000
1735000,1728000,1740000,1762000,1775000,1772000
110800000,111400000,108600000,108500000,108700000,106600000
4590000,4727000,4617000,4546000,4613000,4615000
6706000,6813000,6878000,6873000,6747000,6784000
10650000,10850000,10720000,10550000,10560000,10310000
40680000,41410000,42000000,40160000,40050000,40110000
132300000,131100000,131400000,130700000,127800000,126900000
9761000,9443000,9603000,9535000,9464000,9376000
13600000,13770000,13750000,13220000,13650000,13130000
4609000,4543000,4544000,4478000,4608000,4600000
13590000,13180000,13590000,13230000,13260000,13280000
11580000,11720000,11720000,11660000,11500000,11270000
8500000,8458000,8369000,8166000,8068000,8229000
18080000,17850000,17870000,17730000,18140000,17790000
2861000,2890000,2960000,2864000,2947000,2967000
6417000,6351000,6560000,6275000,6398000,6450000
4455000,4548000,4503000,4286000,4394000,4247000
6728000,6655000,6502000,6481000,6350000,6339000
9579000,9620000,9711000,9342000,9344000,9187000
6356000,6348000,6319000,6415000,6337000,6198000
1002000,1032000,1019000,1392000,1418000,1407000
9868000,9696000,10030000,16400000,16300000,16390000
2308000,2317000,2293000,2234000,2309000,2259000
2928000,2900000,2912000,2830000,2888000,2849000
5714000,5866000,5841000,5768000,5611000,5768000
2052000,2067000,2063000,2020000,2058000,2075000
1347000,1457000,1359000,1343000,1373000,1360000
15090000,14850000,14830000,14730000,15000000,14180000
2431000,2466000,2487000,2548000,2563000,2628000
4802000,4839000,4870000,4892000,4964000,4889000
2347000,2302000,2362000,3303000,3351000,3334000
1750000,1792000,1789000,1711000,1801000,1820000
93160000,92640000,93490000,92300000,90640000,90890000
6444000,6478000,6601000,6474000,6455000,6440000
3507000,3433000,3459000,3399000,3426000,3303000
3979000,3840000,3986000,3955000,3864000,4073000
5196000,5093000,5218000,7989000,7784000,7768000
3981000,3893000,4004000,3866000,3897000,3905000
3354000,3377000,3540000,3384000,3487000,3675000
2747000,2813000,2816000,2687000,2750000,2777000
1270000,1282000,1254000,1239000,1279000,1282000
3771000,3747000,3771000,3750000,3740000,3828000
3129000,3161000,3090000,3039000,3152000,3155000
1887000,1882000,1883000,1905000,1910000,1870000
2563000,2626000,2588000,2546000,2529000,2564000
4439000,4446000,4410000,4414000,4403000,4321000
2971000,2964000,2960000,2943000,2988000,3019000
3156000,3123000,3132000,3108000,3038000,3110000
7203000,7290000,7122000,7211000,7114000,6910000
6767000,6744000,6825000,6671000,6890000,6767000
3796000,3934000,3890000,3963000,3911000,3934000
2561000,2546000,2552000,3948000,3889000,3845000
2007000,2040000,2096000,1994000,2078000,2078000
7338000,7423000,7261000,7048000,7231000,7121000
4362000,4326000,4345000,4377000,4425000,4224000
2097000,2091000,2104000,2115000,2148000,2172000
4107000,4113000,4123000,4225000,4092000,4170000
2682000,2692000,2663000,2603000,2606000,2626000
16020000,15730000,16270000,16090000,15860000,15780000
1150000,1167000,1220000,1649000,1681000,1687000
1675000,1607000,1669000,2391000,2434000,2365000
2097000,2057000,2127000,2024000,2061000,2097000
7369000,7262000,7246000,7122000,7174000,7397000
2078000,2055000,2005000,2015000,2033000,2076000
5001000,5199000,5047000,4937000,4818000,4808000
19490000,19230000,19450000,18990000,19200000,18880000
773000,808000,782100,759400,775100,789300
2160000,2131000,2129000,2136000,2113000,2131000
3012000,3170000,2994000,2980000,2970000,2947000
644900,660500,677300,651100,659500,680600
2484000,2453000,2555000,3530000,3582000,3627000
9299000,9206000,9038000,9090000,8927000,8804000
3386000,3398000,3400000,3376000,3478000,3356000
2509000,2445000,2587000,2473000,2546000,2593000
2456000,2475000,2489000,2400000,2458000,2432000
2868000,2892000,2753000,2748000,2770000,2811000
1180000,1191000,1192000,1163000,1180000,1168000
705100,707200,694400,683100,685300,710400
5728000,5765000,5662000,5723000,5584000,5724000
3246000,3351000,3341000,3274000,3251000,3340000
2790000,2858000,2837000,2857000,2891000,2904000
1416000,1402000,1451000,1424000,1484000,1484000
2498000,2407000,2441000,2388000,2420000,2458000
1616000,1617000,1663000,1627000,1657000,1643000
2049000,2079000,2137000,2014000,2028000,2100000
6530000,6498000,6558000,6512000,6472000,6428000
3087000,3125000,3162000,3102000,3145000,3195000
1299000,1338000,1286000,1226000,1283000,1356000
2000000,2043000,2062000,2031000,2119000,2141000
1469000,1524000,1478000,1457000,1493000,1459000
7865000,7159000,7366000,7102000,7331000,7394000
1669000,1628000,1637000,1610000,1644000,1698000
3587000,3609000,3596000,3482000,3512000,3504000
1468000,1399000,1467000,1998000,2010000,2022000
2102000,2086000,2119000,2193000,2229000,2281000
1146000,1330000,1135000,1592000,1627000,1637000
2187000,2170000,2168000,2169000,2133000,2137000
2485000,2470000,2538000,2441000,2561000,2598000
3387000,3337000,3405000,3344000,3379000,3282000
1488000,1434000,1484000,1466000,1484000,1499000
4886000,4910000,4943000,4878000,4910000,4890000
1521000,1488000,1571000,2116000,2220000,2193000
1047000,1087000,1101000,1412000,1464000,1467000
1777000,1746000,1817000,1753000,1723000,1800000
6083000,6100000,6058000,5839000,6054000,5775000
989800,983900,983500,982900,1029000,1084000
7641000,7623000,7580000,7574000,7579000,7608000
1427000,1417000,1466000,1383000,1445000,1500000
1072000,1049000,1028000,1040000,1061000,1049000
4108000,4109000,4277000,4061000,4322000,4408000
1258000,1264000,1248000,1244000,1270000,1300000
878700,889500,882100,895800,908100,903700
2291000,2424000,2389000,2354000,2425000,2326000
1793000,1863000,1801000,1830000,1770000,1793000
1888000,1901000,2021000,1896000,2041000,2097000
1408000,1422000,1458000,1977000,2009000,1993000
784200,761500,783200,785400,801300,819000
1799000,1836000,1831000,1798000,1858000,1867000
2637000,2666000,2619000,2595000,2728000,2587000
1482000,1467000,1440000,1474000,1444000,1522000
1279000,1293000,1295000,1232000,1262000,1287000
2004000,1960000,1942000,2015000,2028000,2015000
1794000,1797000,1767000,1712000,1739000,1738000
1984000,1972000,1930000,1972000,1982000,1919000
2679000,2626000,2656000,2626000,2581000,2616000
2668000,2634000,2525000,2557000,2557000,2537000
5653000,5549000,5641000,5535000,5499000,5274000
4576000,4497000,4513000,4593000,4629000,4574000
2741000,2795000,2765000,2673000,2711000,2714000
2412000,2400000,2380000,2308000,2417000,2424000
815400,798800,806900,799200,821800,848300
671200,681300,675400,677900,687500,711700
3401000,3227000,3388000,3341000,3370000,3481000
2291000,2307000,2319000,2287000,2353000,2296000
1179000,1219000,1203000,1619000,1626000,1633000
2010000,2090000,2030000,3040000,2960000,2976000
1948000,1966000,1896000,2692000,2694000,2715000
1043000,1021000,1053000,1036000,1043000,1063000
1690000,1667000,1686000,1637000,1676000,1678000
1329000,1335000,1388000,1348000,1364000,1417000
1374000,1384000,1379000,1374000,1397000,1392000
1341000,1363000,1363000,1323000,1329000,1340000
595900,592400,607700,716400,737900,758100
555500,593600,551600,536000,567000,578300
1100000,1117000,1157000,1103000,1120000,1143000
2335000,2241000,2343000,2293000,2361000,2392000
504100,519400,552100,514500,557500,566300
1288000,1285000,1266000,1271000,1313000,1325000
577700,579300,578400,579400,589600,594900
1178000,1164000,1188000,1122000,1187000,1187000
1623000,1652000,1623000,1605000,1605000,1613000
666400,663100,662800,651800,676200,686600
2118000,2100000,2147000,2166000,2087000,2144000
1108000,1124000,1132000,1148000,1108000,1150000
1121000,1160000,1131000,1147000,1142000,1059000
1794000,1819000,1826000,1777000,1860000,1882000
1715000,1880000,1787000,1763000,1781000,1762000
822200,831100,831000,821300,853600,837300
782100,782000,783400,786400,808100,816700
1758000,1795000,1791000,1779000,1800000,1828000
1513000,2033000,1591000,1512000,1636000,1680000
1487000,1452000,1454000,1422000,1466000,1442000
1664000,1652000,1642000,1628000,1637000,1630000
2856000,3023000,2995000,2953000,3038000,3098000
764400,779300,783300,799000,794000,819200
2181000,2125000,2172000,2188000,2203000,2180000
737200,734100,716500,723800,721700,763400
850900,861500,867800,852200,859400,874300
1106000,1097000,1121000,1553000,1600000,1604000
19260000,19460000,19420000,18940000,18990000,19280000
80210000,81070000,78430000,77310000,75130000,77300000
4793000,4740000,4759000,4693000,4724000,4689000
3418000,3463000,3375000,3390000,3432000,3388000
7376000,7344000,7494000,7144000,7201000,7203000
1988000,2011000,1966000,1923000,2021000,1922000
278500000,287200000,275300000,277100000,264800000,259800000
963200,1020000,1006000,967900,998300,1039000
12910000,12760000,13020000,12690000,12740000,12280000
4784000,4906000,4901000,4798000,4805000,4814000
23300000,23740000,23960000,22880000,22610000,23260000
2787000,2799000,2793000,2757000,2840000,2855000
1931000,1932000,1909000,1882000,1859000,1899000
8900000,8983000,8966000,8955000,8988000,8877000
22060000,22140000,21770000,21830000,21970000,21970000
8302000,8602000,8420000,8150000,8138000,8277000
4436000,4768000,4548000,4471000,4516000,4455000
9649000,9802000,9776000,9621000,9390000,9522000
5831000,5446000,5777000,5657000,5599000,6034000
7158000,7233000,7010000,6929000,7016000,6847000
10040000,10280000,10280000,10020000,9976000,9884000
23670000,23310000,23090000,22990000,22140000,22310000
3868000,4022000,3818000,3831000,3782000,3884000
12170000,12050000,12080000,11800000,11940000,11940000
3532000,3508000,3535000,3360000,3541000,3531000
6350000,6350000,6282000,6201000,6352000,6291000
2119000,2184000,2122000,2251000,2263000,2214000
1731000,1673000,1731000,1659000,1757000,1734000
4205000,4202000,4210000,4136000,4164000,4156000
8992000,8953000,8921000,8795000,8787000,8768000
4359000,4148000,4386000,4069000,4345000,4261000
2276000,2277000,2288000,2230000,2313000,2248000
6075000,6458000,5984000,5865000,5824000,5775000
7300000,7061000,7370000,7127000,7294000,7224000
1366000,1418000,1415000,1377000,1389000,1417000
2093000,2059000,2084000,1963000,2033000,2014000
2292000,2242000,2281000,2216000,2261000,2223000
1897000,1895000,1924000,1842000,2000000,1948000
5640000,5581000,5577000,5356000,5496000,5357000
5564000,5582000,5766000,5550000,5647000,5809000
1550000,1544000,1570000,1564000,1574000,1581000
2373000,2398000,2353000,2265000,2277000,2270000
1229000,1243000,1231000,1218000,1230000,1213000
1747000,1783000,1785000,1762000,1763000,1803000
2286000,2271000,2342000,2250000,2284000,2305000
2411000,2397000,2458000,3480000,3497000,3478000
1353000,1337000,1337000,1321000,1359000,1344000
6359000,6384000,6369000,6176000,6321000,6291000
2355000,2365000,2441000,2386000,2382000,2422000
2874000,2879000,2907000,2821000,2842000,2865000
1865000,1872000,1933000,1841000,1899000,1893000
1277000,1276000,1296000,1339000,1352000,1347000
4112000,4031000,4030000,3980000,3988000,4014000
3907000,3912000,4006000,3744000,3823000,3668000
1977000,1949000,1988000,1879000,1922000,1913000
27790000,28240000,28500000,27420000,27730000,27320000
1353000,1349000,1339000,1339000,1363000,1349000
1606000,1657000,1696000,1536000,1630000,1617000
2446000,2440000,2436000,2389000,2418000,2436000
7909000,7942000,7563000,7493000,7490000,7523000
1660000,1739000,1698000,2536000,2586000,2580000
2246000,2221000,2230000,2239000,2226000,2189000
4247000,4203000,4169000,4147000,4054000,4085000
3184000,3279000,3250000,5363000,5326000,5363000
4779000,5030000,5026000,4630000,4762000,4684000
7130000,7091000,7112000,6820000,7086000,6943000
3267000,3224000,3242000,3203000,3237000,3118000
2119000,2190000,2197000,2096000,2144000,2172000
1860000,1910000,1951000,1917000,1881000,1902000
2855000,2852000,2826000,2739000,2785000,2851000
1571000,1494000,1550000,1624000,1600000,1652000
3588000,3588000,3523000,3461000,3649000,3549000
2702000,2615000,2689000,2615000,2589000,2633000
3506000,3443000,3570000,3319000,3340000,3281000
3681000,3617000,3653000,3601000,3589000,3639000
2345000,2253000,2315000,2294000,2258000,2276000
3276000,3276000,3335000,3167000,3239000,3224000
1173000,1154000,1159000,1159000,1153000,1168000
1725000,1821000,1775000,2447000,2497000,2551000
3353000,3326000,3347000,3204000,3337000,3244000
1493000,1463000,1472000,1461000,1468000,1478000
4093000,4075000,4088000,4105000,4189000,4110000
854500,843300,838200,827900,863300,876800
1515000,1505000,1506000,1561000,1539000,1587000
1520000,1510000,1501000,1466000,1485000,1461000
1841000,1864000,1819000,1812000,1817000,1853000
2049000,2036000,2076000,2977000,3086000,2961000
5350000,5258000,5299000,5147000,5177000,5142000
1936000,1961000,1957000,1941000,1961000,1960000
5841000,5775000,5803000,5557000,5491000,5307000
1080000,1065000,1099000,1093000,1097000,1143000
1938000,1953000,1911000,1901000,1901000,1904000
1573000,1563000,1590000,1588000,1597000,1603000
2658000,2601000,2992000,3115000,2800000,2756000
2044000,2035000,2120000,1998000,2017000,2077000
7222000,7255000,7241000,7095000,6977000,7279000
4684000,4615000,4558000,4581000,4587000,4473000
1636000,1591000,1601000,1510000,1545000,1577000
1646000,1611000,1608000,1622000,1627000,1689000
3104000,3230000,3159000,3169000,3175000,3191000
1076000,1076000,1066000,1085000,1073000,1072000
3679000,3821000,3731000,3764000,3658000,3946000
8894000,8999000,9084000,8863000,8735000,8755000
2435000,2436000,2435000,2414000,2368000,2395000
4178000,4202000,4107000,4156000,4218000,4227000
1778000,1735000,1850000,1732000,1832000,1914000
3940000,3925000,3930000,3872000,3903000,3901000
976500,1003000,1013000,989900,1015000,1015000
3836000,3904000,3759000,3867000,3848000,3712000
1299000,1311000,1314000,1289000,1291000,1291000
1087000,1089000,1070000,1077000,1117000,1114000
1090000,1065000,1053000,1055000,1079000,1058000
3228000,3290000,3301000,3197000,3177000,3251000
1970000,1969000,2085000,1948000,2063000,2135000
1418000,1427000,1430000,1395000,1419000,1422000
2771000,2747000,2898000,2865000,2918000,2817000
1593000,1637000,1661000,2333000,2335000,2451000
738400,738000,742800,755400,765000,765400
1307000,1280000,1294000,1280000,1289000,1291000
1305000,1345000,1388000,1330000,1387000,1412000
1079000,1070000,1071000,1055000,1110000,1122000
756700,841400,761600,739600,763600,760700
4690000,4451000,4553000,4412000,4499000,4499000
1871000,1919000,1971000,1850000,1845000,1861000
6519000,6796000,6836000,6596000,6659000,6883000
1189000,1162000,1179000,1162000,1177000,1201000
2832000,2778000,2767000,2749000,2851000,2804000
1210000,1193000,1190000,1173000,1186000,1243000
1287000,1231000,1266000,1259000,1290000,1259000
985700,1045000,1024000,1008000,1004000,1047000
1056000,1029000,1031000,1012000,1070000,1057000
1011000,1009000,1012000,971700,1016000,994900
2623000,2603000,2633000,2500000,2573000,2615000
1253000,1257000,1279000,1271000,1259000,1278000
1964000,1926000,1898000,1858000,1881000,1890000
464700,472400,478300,453000,479300,457200
535600,543300,552300,536900,553300,550900
1005000,976000,1036000,982200,1024000,1030000
982900,1064000,990900,973100,1039000,1082000
2188000,2196000,2281000,2317000,2394000,2413000
986000,970500,985200,976900,989000,1008000
2058000,2069000,2094000,2024000,2080000,2035000
593600,590200,613200,591300,606900,771100
1560000,1537000,1553000,1496000,1530000,1538000
1190000,1232000,1208000,1267000,1298000,1281000
1013000,1006000,1021000,992000,1014000,1030000
1651000,1587000,1697000,1652000,1657000,1676000
834700,848700,849900,806700,857700,880300
1339000,1336000,1446000,1857000,1923000,1789000
810900,822000,858200,832700,876000,897100
510400,501300,491400,480600,504500,505400
