Abundance Ratio: (129) / (126),Abundance Ratio: (130) / (127),Abundance Ratio: (131) / (128),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
0.996,1.042,1.13,1741000,1765000,1640000,1735000,1839000,1854000
0.989,0.994,0.964,1739000,1764000,1788000,1721000,1754000,1724000
1.535,1.718,1.677,1738000,1653000,1660000,2669000,2839000,2784000
0.975,0.96,0.953,1738000,1726000,1708000,1695000,1658000,1627000
1.001,1,0.967,1735000,1768000,1692000,1736000,1768000,1636000
0.997,0.953,0.954,1733000,1830000,1706000,1728000,1744000,1627000
1.014,0.988,1.018,1732000,1759000,1712000,1755000,1737000,1743000
1.021,0.966,0.93,1732000,1861000,1813000,1768000,1797000,1686000
1.007,0.983,1.002,1730000,1786000,1776000,1742000,1755000,1780000
0.96,1.006,0.983,1728000,1735000,1737000,1659000,1746000,1708000
0.999,1.014,0.977,1728000,1705000,1745000,1726000,1730000,1705000
1.589,1.599,1.707,1724000,1697000,1613000,2739000,2714000,2754000
0.973,0.977,0.979,1723000,1718000,1764000,1677000,1679000,1727000
0.947,0.997,0.981,1722000,1731000,1668000,1631000,1726000,1637000
1.003,0.965,0.988,1721000,1775000,1747000,1726000,1713000,1726000
1.532,1.551,1.535,1720000,1706000,1685000,2635000,2646000,2586000
1.046,1.061,1.073,1720000,1695000,1678000,1800000,1799000,1801000
1.039,0.938,0.938,1718000,1824000,1888000,1785000,1712000,1771000
0.964,0.941,0.933,1718000,1920000,1899000,1656000,1806000,1771000
1.002,0.956,0.986,1717000,1794000,1739000,1721000,1716000,1715000
1.005,1.001,1.018,1717000,1773000,1772000,1726000,1776000,1803000
0.999,0.993,0.979,1717000,1723000,1718000,1715000,1711000,1682000
0.97,0.979,0.991,1717000,1758000,1739000,1666000,1720000,1723000
0.947,1.018,1.011,1716000,1681000,1670000,1626000,1712000,1688000
0.986,0.945,1.068,1715000,1799000,1685000,1691000,1701000,1801000
0.999,1.006,1.034,1714000,1714000,1704000,1711000,1725000,1762000
0.964,1.011,0.972,1714000,1689000,1710000,1652000,1707000,1662000
0.916,1.062,0.968,1714000,1619000,1667000,1570000,1720000,1614000
0.991,0.958,1.026,1713000,1795000,1725000,1697000,1718000,1771000
1.812,1.955,1.797,1711000,1663000,1801000,3101000,3250000,3236000
1.039,1.014,1.03,1710000,1768000,1722000,1776000,1792000,1773000
0.981,0.946,0.986,1708000,1725000,1673000,1675000,1631000,1649000
1.111,0.973,0.974,1708000,1660000,1728000,1896000,1615000,1684000
1.669,1.724,1.725,1708000,1683000,1662000,2850000,2901000,2866000
1.037,0.959,1.066,1707000,1777000,1616000,1770000,1705000,1723000
0.87,1.022,1.089,1706000,1646000,1599000,1484000,1683000,1741000
0.997,1.009,0.989,1706000,1722000,1776000,1700000,1736000,1757000
1.028,1.007,1.005,1705000,1747000,1775000,1753000,1760000,1784000
1.404,1.402,1.406,1704000,1711000,1741000,2393000,2398000,2449000
0.946,0.996,1.006,1704000,1737000,1622000,1612000,1730000,1633000
0.964,0.971,0.958,1703000,1810000,1828000,1642000,1757000,1752000
0.956,1.032,1.013,1702000,1739000,1657000,1627000,1795000,1678000
0.962,1.013,0.942,1701000,1649000,1657000,1636000,1671000,1561000
0.978,0.863,1.01,1700000,1970000,1694000,1662000,1701000,1712000
0.968,1.018,1.032,1700000,1693000,1674000,1646000,1724000,1727000
0.992,1.024,0.993,1699000,1652000,1680000,1684000,1691000,1668000
0.958,1.01,0.998,1699000,1621000,1610000,1627000,1637000,1607000
0.991,0.96,1.054,1698000,1747000,1680000,1682000,1677000,1771000
0.986,0.954,0.984,1698000,1777000,1724000,1674000,1695000,1695000
0.982,0.979,0.996,1696000,1700000,1684000,1665000,1665000,1679000
1.018,0.999,0.993,1696000,1665000,1736000,1727000,1664000,1723000
0.986,1.031,0.998,1696000,1655000,1678000,1673000,1707000,1675000
1.549,1.491,1.507,1695000,1740000,1710000,2626000,2593000,2577000
1.092,0.964,0.993,1695000,1741000,1679000,1852000,1678000,1667000
1.665,1.642,1.611,1694000,1701000,1700000,2821000,2793000,2739000
0.958,0.99,0.995,1692000,1669000,1684000,1620000,1653000,1676000
0.977,0.971,0.971,1690000,1677000,1649000,1651000,1627000,1601000
0.977,1.051,1.107,1689000,1555000,1535000,1651000,1635000,1699000
0.92,1.003,1.051,1688000,1642000,1601000,1552000,1647000,1683000
0.952,0.955,0.974,1688000,1692000,1621000,1607000,1615000,1579000
0.955,0.943,1.016,1688000,1791000,1660000,1613000,1688000,1686000
0.971,0.991,0.988,1687000,1703000,1677000,1638000,1688000,1656000
0.98,0.976,0.995,1687000,1703000,1700000,1653000,1662000,1691000
1.031,1.105,1.067,1686000,1673000,1791000,1739000,1849000,1911000
1.615,1.583,1.608,1683000,1763000,1740000,2719000,2791000,2798000
1.059,1.036,1.014,1682000,1641000,1752000,1781000,1700000,1777000
1.022,1.026,0.957,1681000,1670000,1754000,1717000,1714000,1679000
1.02,0.994,1.021,1681000,1720000,1733000,1715000,1710000,1770000
0.981,1.002,1.001,1681000,1665000,1641000,1649000,1669000,1642000
1.002,0.996,0.992,1681000,1734000,1731000,1684000,1727000,1717000
1.723,1.841,1.642,1681000,1647000,1868000,2896000,3031000,3067000
0.962,0.982,0.995,1680000,1666000,1664000,1616000,1635000,1656000
1.512,1.46,1.494,1680000,1769000,1765000,2540000,2582000,2636000
0.974,1.023,0.945,1678000,1659000,1689000,1636000,1698000,1596000
1.627,1.584,1.568,1677000,1766000,1742000,2730000,2797000,2732000
0.99,0.997,0.981,1676000,1675000,1664000,1660000,1670000,1632000
0.918,0.988,0.994,1676000,1604000,1585000,1539000,1584000,1576000
1.703,1.543,1.511,1675000,1773000,1808000,2853000,2736000,2731000
0.953,0.964,0.982,1673000,1654000,1622000,1595000,1595000,1593000
0.99,0.979,0.96,1673000,1641000,1667000,1656000,1607000,1601000
0.95,1.045,0.981,1672000,1587000,1642000,1589000,1659000,1611000
0.994,0.961,1,1672000,1695000,1691000,1661000,1628000,1692000
1.01,0.929,0.98,1671000,1722000,1682000,1687000,1600000,1649000
0.965,0.953,0.974,1671000,1656000,1629000,1612000,1579000,1587000
1.629,1.716,1.688,1670000,1629000,1655000,2720000,2794000,2793000
0.985,1.052,0.983,1669000,1602000,1636000,1644000,1686000,1609000
1.001,0.968,0.953,1669000,1725000,1723000,1670000,1670000,1642000
1.013,1.02,1.003,1668000,1653000,1691000,1691000,1687000,1696000
1.494,1.311,1.488,1666000,1783000,1487000,2490000,2338000,2213000
0.965,0.946,1.06,1664000,1671000,1628000,1605000,1581000,1725000
0.973,0.999,0.926,1664000,1640000,1719000,1619000,1638000,1591000
0.964,0.951,1.005,1663000,1691000,1598000,1604000,1609000,1606000
0.987,1.034,1.075,1663000,1702000,1631000,1642000,1760000,1754000
0.957,0.973,0.981,1662000,1714000,1715000,1590000,1668000,1682000
0.984,1.015,0.996,1661000,1636000,1683000,1634000,1662000,1677000
0.971,1.006,1.007,1660000,1691000,1693000,1612000,1702000,1705000
0.978,1.036,0.956,1659000,1663000,1693000,1622000,1723000,1619000
0.919,0.984,0.954,1659000,1626000,1579000,1526000,1601000,1506000
1.001,1.029,1.053,1658000,1687000,1706000,1659000,1735000,1797000
0.966,0.964,1.032,1657000,1731000,1639000,1600000,1669000,1692000
0.993,0.99,1.023,1656000,1707000,1671000,1644000,1691000,1710000
0.96,0.988,0.961,1656000,1668000,1695000,1590000,1647000,1630000
0.911,0.969,0.983,1655000,1613000,1572000,1508000,1563000,1546000
0.979,0.98,0.986,1655000,1655000,1726000,1620000,1622000,1701000
0.99,0.986,0.982,1653000,1660000,1682000,1636000,1637000,1652000
0.959,0.934,0.996,1653000,1798000,1657000,1586000,1679000,1651000
0.989,0.962,0.955,1653000,1650000,1658000,1636000,1586000,1584000
1.01,0.994,1.047,1649000,1610000,1620000,1665000,1601000,1696000
0.983,0.984,1.006,1649000,1608000,1603000,1620000,1583000,1613000
0.944,1.006,0.923,1649000,1576000,1703000,1557000,1585000,1572000
1.004,1.032,1.066,1648000,1695000,1736000,1654000,1750000,1850000
0.927,0.957,0.918,1647000,1603000,1553000,1527000,1534000,1426000
0.954,0.973,0.912,1647000,1724000,1718000,1571000,1678000,1567000
1.027,0.962,1.004,1645000,1710000,1646000,1689000,1645000,1652000
1.057,0.859,1.008,1645000,1987000,1631000,1738000,1707000,1645000
1.014,1.021,1.002,1644000,1659000,1696000,1668000,1694000,1700000
0.988,1.1,0.944,1644000,1527000,1723000,1624000,1679000,1626000
1.004,1.032,1.011,1641000,1629000,1683000,1647000,1681000,1701000
1.033,1.041,1.025,1640000,1608000,1671000,1693000,1674000,1713000
0.925,1.074,1.118,1640000,1540000,1520000,1518000,1654000,1699000
0.965,0.956,1.014,1640000,1619000,1591000,1583000,1548000,1614000
0.956,1.003,1.016,1638000,1645000,1617000,1567000,1650000,1643000
0.951,1.012,0.963,1638000,1584000,1667000,1558000,1603000,1606000
0.984,0.978,0.982,1637000,1641000,1624000,1611000,1605000,1595000
0.976,1.085,1.011,1635000,1594000,1601000,1596000,1730000,1618000
1.027,1.008,0.96,1635000,1648000,1705000,1678000,1661000,1636000
0.857,1.008,0.984,1635000,1497000,1391000,1401000,1508000,1368000
1,1.023,1.006,1634000,1582000,1637000,1634000,1617000,1647000
1.002,1,1.008,1633000,1648000,1668000,1637000,1647000,1681000
0.95,0.918,0.985,1632000,1718000,1648000,1551000,1578000,1623000
0.945,0.955,0.944,1628000,1646000,1571000,1538000,1572000,1483000
1.028,1.02,1.046,1628000,1633000,1608000,1674000,1666000,1681000
1.021,0.978,0.947,1628000,1551000,1613000,1661000,1518000,1528000
0.989,1.017,1.023,1627000,1663000,1629000,1609000,1692000,1667000
1.093,1.055,1.049,1627000,1740000,1714000,1779000,1836000,1798000
0.978,0.916,0.981,1626000,1702000,1585000,1590000,1559000,1555000
1.011,1.005,1.052,1624000,1659000,1643000,1642000,1666000,1729000
1.016,1.026,0.923,1623000,1607000,1772000,1649000,1649000,1635000
1.054,0.971,1.01,1623000,1661000,1602000,1710000,1613000,1619000
1.008,0.93,1.053,1623000,1758000,1623000,1637000,1636000,1708000
0.981,0.992,0.997,1620000,1620000,1624000,1589000,1607000,1619000
1.048,0.992,1.006,1620000,1720000,1662000,1697000,1705000,1672000
0.97,1.006,1.017,1619000,1543000,1546000,1570000,1552000,1572000
0.965,1.026,1.029,1618000,1593000,1546000,1562000,1635000,1591000
0.971,0.973,1.02,1616000,1603000,1607000,1570000,1559000,1640000
1.02,1.012,1.019,1614000,1677000,1680000,1647000,1698000,1711000
0.948,1.042,1.046,1614000,1540000,1576000,1531000,1604000,1649000
0.994,0.992,1.001,1612000,1651000,1645000,1602000,1638000,1647000
1.696,1.678,1.79,1612000,1577000,1506000,2734000,2647000,2696000
1.02,0.986,1.047,1612000,1645000,1585000,1645000,1621000,1660000
1.013,1.063,1.048,1611000,1622000,1685000,1631000,1724000,1767000
0.995,0.956,0.945,1610000,1655000,1632000,1601000,1582000,1542000
1.571,1.668,1.707,1610000,1569000,1479000,2530000,2618000,2525000
0.995,1.013,1.016,1609000,1639000,1624000,1600000,1661000,1650000
0.964,0.962,0.999,1609000,1700000,1611000,1550000,1636000,1609000
0.998,0.979,0.985,1609000,1654000,1649000,1606000,1620000,1624000
1.02,0.939,1.043,1607000,1625000,1497000,1639000,1526000,1562000
0.994,0.906,0.962,1607000,1706000,1627000,1597000,1546000,1565000
1.035,0.985,1.05,1605000,1669000,1666000,1661000,1644000,1749000
0.989,0.997,0.988,1605000,1638000,1656000,1587000,1633000,1636000
0.982,1.005,0.976,1603000,1597000,1661000,1574000,1605000,1621000
0.962,1.024,0.981,1602000,1568000,1594000,1542000,1606000,1564000
1.029,1.028,1.047,1602000,1610000,1620000,1649000,1655000,1697000
1.563,1.599,1.628,1601000,1593000,1566000,2503000,2547000,2550000
0.987,1.002,0.993,1600000,1579000,1587000,1579000,1582000,1576000
0.979,1.009,1.034,1598000,1568000,1594000,1565000,1581000,1648000
0.989,0.983,0.979,1597000,1599000,1600000,1579000,1572000,1567000
0.981,0.989,0.977,1597000,1556000,1579000,1566000,1540000,1543000
0.975,0.989,1.007,1595000,1624000,1609000,1555000,1607000,1620000
0.997,1.012,0.986,1594000,1608000,1621000,1589000,1627000,1597000
0.994,1.045,1.071,1594000,1584000,1653000,1584000,1655000,1770000
0.957,0.996,1.023,1591000,1607000,1580000,1523000,1602000,1617000
1.008,0.977,0.974,1589000,1641000,1672000,1602000,1603000,1629000
1.03,0.976,1.008,1589000,1732000,1797000,1637000,1691000,1811000
0.992,0.98,0.997,1588000,1607000,1586000,1575000,1575000,1581000
0.985,0.922,0.963,1588000,1699000,1644000,1564000,1566000,1583000
0.965,1.025,0.947,1587000,1552000,1600000,1531000,1592000,1515000
0.977,1.008,1.013,1586000,1572000,1591000,1549000,1585000,1612000
0.937,0.992,0.994,1586000,1557000,1590000,1486000,1544000,1580000
1.56,1.542,1.576,1585000,1619000,1535000,2473000,2496000,2419000
1.696,1.651,1.626,1585000,1640000,1661000,2688000,2707000,2700000
0.996,1.028,1.042,1583000,1551000,1553000,1577000,1595000,1618000
0.955,0.985,1.003,1582000,1567000,1551000,1511000,1543000,1556000
1.009,1.001,1.021,1581000,1623000,1582000,1595000,1625000,1616000
1.014,0.947,0.986,1580000,1648000,1573000,1602000,1560000,1552000
1.678,1.499,1.56,1580000,1754000,1742000,2652000,2630000,2717000
0.913,0.912,1.097,1579000,1517000,1380000,1441000,1383000,1514000
0.978,0.97,0.976,1578000,1605000,1585000,1544000,1556000,1547000
0.95,0.991,0.941,1578000,1536000,1580000,1500000,1523000,1488000
1.026,0.963,1.079,1577000,1748000,1613000,1617000,1684000,1741000
0.951,1.005,0.918,1573000,1559000,1669000,1496000,1567000,1533000
1.04,0.995,1.033,1572000,1605000,1666000,1635000,1596000,1720000
1.006,0.966,0.974,1571000,1612000,1617000,1581000,1558000,1576000
0.999,1.037,1.041,1569000,1565000,1579000,1568000,1622000,1643000
0.968,0.96,1.045,1568000,1620000,1590000,1518000,1555000,1662000
0.89,1.03,0.988,1567000,1467000,1504000,1395000,1512000,1486000
0.977,0.938,1.013,1566000,1605000,1514000,1531000,1505000,1534000
0.982,0.986,1.029,1565000,1558000,1547000,1536000,1536000,1592000
0.962,0.994,0.99,1565000,1524000,1536000,1506000,1515000,1520000
1.006,0.973,1.008,1565000,1660000,1603000,1575000,1614000,1615000
1.01,0.973,1.002,1565000,1647000,1571000,1581000,1603000,1575000
0.981,1.028,0.977,1564000,1509000,1540000,1535000,1551000,1504000
1.02,0.976,1.004,1562000,1623000,1590000,1593000,1585000,1597000
0.979,1.002,0.949,1561000,1550000,1643000,1528000,1553000,1559000
0.863,0.946,0.984,1561000,1482000,1478000,1347000,1402000,1454000
0.958,0.961,0.989,1559000,1521000,1527000,1493000,1463000,1511000
1.056,1.054,0.932,1559000,1624000,1780000,1647000,1711000,1659000
0.97,0.992,1.04,1556000,1475000,1486000,1509000,1463000,1545000
0.963,1.039,1.024,1554000,1527000,1611000,1497000,1587000,1649000
0.997,0.988,1.004,1553000,1560000,1566000,1548000,1541000,1572000
0.88,1.05,1.031,1553000,1387000,1414000,1366000,1456000,1458000
1,0.98,1.04,1550000,1569000,1555000,1550000,1538000,1617000
1.02,1.039,1.031,1550000,1606000,1650000,1582000,1669000,1702000
0.981,1.023,0.993,1549000,1521000,1540000,1520000,1556000,1529000
0.997,0.915,0.97,1549000,1613000,1556000,1544000,1476000,1509000
0.995,0.98,0.898,1549000,1472000,1503000,1541000,1443000,1350000
0.98,0.997,0.987,1548000,1507000,1554000,1516000,1503000,1533000
0.957,0.872,1.044,1547000,1755000,1584000,1480000,1530000,1654000
1,0.996,1.05,1546000,1603000,1567000,1546000,1596000,1645000
0.98,0.937,0.981,1546000,1592000,1527000,1515000,1491000,1498000
0.957,1.026,1.004,1546000,1504000,1553000,1479000,1543000,1559000
0.991,0.969,1.005,1545000,1560000,1534000,1531000,1511000,1542000
0.95,0.983,1.126,1543000,1526000,1428000,1465000,1500000,1608000
0.984,0.906,1.044,1542000,1683000,1496000,1517000,1525000,1562000
0.943,0.954,0.974,1542000,1535000,1531000,1454000,1465000,1490000
0.974,1.02,1.033,1542000,1495000,1530000,1503000,1525000,1580000
1.476,1.452,1.529,1542000,1540000,1547000,2276000,2237000,2365000
1.012,1.003,0.976,1540000,1555000,1581000,1559000,1560000,1542000
0.942,0.961,0.996,1540000,1520000,1516000,1451000,1461000,1510000
1.514,1.578,1.508,1539000,1497000,1555000,2330000,2363000,2345000
1.001,0.994,0.938,1538000,1592000,1638000,1540000,1583000,1538000
0.977,1.019,1.04,1538000,1529000,1518000,1503000,1558000,1578000
0.944,1.02,1.02,1538000,1478000,1504000,1452000,1508000,1535000
1.012,1.083,1.025,1538000,1560000,1577000,1557000,1690000,1616000
0.957,1.036,0.948,1537000,1483000,1691000,1471000,1537000,1603000
0.985,0.998,1,1536000,1516000,1502000,1514000,1513000,1503000
1.009,0.974,1.03,1535000,1570000,1543000,1549000,1529000,1589000
0.981,0.989,0.962,1533000,1519000,1499000,1504000,1503000,1442000
0.999,1.049,0.989,1533000,1527000,1593000,1532000,1603000,1576000
0.98,1.015,0.958,1532000,1529000,1567000,1502000,1551000,1501000
1.44,1.537,1.519,1531000,1441000,1480000,2205000,2215000,2248000
0.953,0.852,0.983,1531000,1785000,1582000,1459000,1521000,1555000
1.456,1.424,1.422,1530000,1542000,1482000,2226000,2197000,2108000
0.999,1.036,1.027,1529000,1544000,1561000,1528000,1600000,1603000
1.035,0.956,0.981,1529000,1669000,1667000,1583000,1595000,1635000
0.996,0.935,1.087,1528000,1754000,1613000,1521000,1641000,1754000
0.964,1.013,0.977,1526000,1437000,1473000,1471000,1456000,1439000
0.952,0.996,1.055,1525000,1527000,1454000,1451000,1521000,1534000
1.023,1.063,1.004,1525000,1538000,1633000,1561000,1634000,1639000
1.513,1.599,1.528,1525000,1522000,1559000,2307000,2433000,2383000
0.991,0.963,0.971,1524000,1571000,1543000,1511000,1514000,1498000
0.97,1.022,0.948,1523000,1466000,1499000,1478000,1498000,1421000
0.946,0.993,0.954,1523000,1543000,1537000,1441000,1533000,1466000
1.552,1.626,1.472,1522000,1474000,1596000,2362000,2397000,2349000
1.127,0.88,1.106,1522000,1874000,1526000,1715000,1649000,1688000
0.951,0.986,0.99,1521000,1501000,1501000,1447000,1480000,1486000
1.523,1.64,1.547,1521000,1449000,1524000,2317000,2377000,2359000
0.98,0.976,0.998,1519000,1566000,1526000,1489000,1529000,1522000
1.026,0.983,0.995,1518000,1599000,1565000,1557000,1572000,1556000
1.041,1.092,1.091,1518000,1523000,1537000,1580000,1663000,1677000
1.009,1.013,0.998,1517000,1514000,1549000,1530000,1534000,1547000
1.646,1.642,1.633,1517000,1516000,1503000,2498000,2489000,2454000
1.567,1.553,1.58,1516000,1538000,1535000,2375000,2388000,2424000
1.021,0.939,0.971,1515000,1552000,1524000,1547000,1458000,1479000
0.982,1.037,1.016,1514000,1516000,1551000,1487000,1572000,1576000
0.949,0.982,0.996,1514000,1543000,1497000,1436000,1514000,1491000
0.989,0.971,1.016,1513000,1503000,1497000,1496000,1458000,1522000
1.004,0.978,0.977,1513000,1581000,1554000,1520000,1546000,1518000
1.053,1.015,1.005,1513000,1560000,1539000,1593000,1583000,1547000
0.979,0.916,0.979,1513000,1626000,1550000,1481000,1489000,1518000
1.417,1.476,1.451,1513000,1547000,1642000,2144000,2282000,2382000
1.003,1.017,1.097,1513000,1503000,1413000,1518000,1528000,1550000
0.996,1.016,1.058,1512000,1518000,1497000,1505000,1541000,1583000
1.015,1.037,0.988,1512000,1510000,1567000,1535000,1566000,1548000
1.006,0.982,0.991,1512000,1543000,1496000,1520000,1515000,1482000
0.979,0.966,0.984,1511000,1529000,1522000,1480000,1477000,1498000
1.025,0.99,0.997,1511000,1457000,1514000,1549000,1443000,1510000
1.029,1.088,0.974,1511000,1417000,1553000,1555000,1542000,1512000
1.008,1.016,0.977,1510000,1511000,1525000,1522000,1535000,1490000
0.996,1.002,0.923,1509000,1535000,1609000,1503000,1539000,1485000
1.002,1.007,0.965,1508000,1533000,1540000,1510000,1544000,1486000
0.978,1.022,1.014,1506000,1474000,1519000,1472000,1507000,1541000
1.045,1.032,1.013,1505000,1519000,1552000,1573000,1568000,1572000
1.006,0.995,1.018,1505000,1564000,1553000,1514000,1556000,1581000
1.057,1.083,1.044,1505000,1487000,1558000,1591000,1611000,1627000
0.995,0.944,0.98,1505000,1516000,1552000,1497000,1432000,1522000
1.013,1.003,1.007,1503000,1554000,1548000,1522000,1559000,1559000
0.978,0.958,0.966,1502000,1522000,1494000,1469000,1459000,1443000
1.014,1.032,1.054,1502000,1558000,1519000,1523000,1607000,1601000
0.994,1.002,0.991,1501000,1512000,1506000,1492000,1515000,1492000
0.92,0.958,1.017,1501000,1485000,1386000,1381000,1424000,1409000
0.982,0.906,0.934,1501000,1521000,1502000,1474000,1379000,1403000
1.008,0.981,0.99,1500000,1533000,1503000,1512000,1505000,1488000
0.93,0.948,0.967,1500000,1513000,1426000,1395000,1433000,1379000
1.009,1.025,1.028,1499000,1514000,1530000,1512000,1552000,1573000
0.948,0.966,0.97,1499000,1478000,1457000,1421000,1428000,1414000
0.971,0.978,0.953,1499000,1505000,1506000,1455000,1472000,1436000
0.976,1.061,0.932,1499000,1467000,1492000,1463000,1556000,1390000
0.912,1.088,1.024,1499000,1427000,1458000,1367000,1553000,1493000
0.973,0.999,1.007,1498000,1482000,1490000,1457000,1481000,1500000
0.951,0.965,0.916,1498000,1500000,1553000,1426000,1448000,1422000
1.006,0.966,0.956,1497000,1567000,1502000,1506000,1513000,1435000
1.016,1.022,1.007,1496000,1512000,1542000,1520000,1545000,1553000
1.04,0.97,0.983,1496000,1563000,1567000,1555000,1516000,1540000
0.991,0.995,1.023,1496000,1455000,1457000,1482000,1447000,1491000
0.992,1.004,0.981,1495000,1501000,1520000,1483000,1507000,1491000
0.966,1.057,0.99,1494000,1402000,1516000,1443000,1481000,1501000
0.998,0.993,1.012,1493000,1460000,1495000,1489000,1450000,1513000
0.983,1.01,0.997,1492000,1454000,1482000,1466000,1469000,1478000
1.039,0.995,1.018,1492000,1529000,1502000,1549000,1522000,1529000
0.983,1.042,0.941,1492000,1387000,1481000,1466000,1445000,1394000
1,1.036,0.975,1492000,1428000,1546000,1492000,1479000,1507000
0.966,0.976,0.982,1491000,1543000,1506000,1441000,1506000,1479000
0.983,0.984,1.007,1490000,1532000,1516000,1464000,1508000,1526000
1.017,0.873,1.097,1490000,1656000,1433000,1516000,1447000,1573000
0.984,0.941,1.051,1489000,1567000,1448000,1466000,1475000,1522000
0.97,1.074,0.981,1489000,1441000,1482000,1444000,1547000,1454000
0.961,1.069,1.029,1489000,1476000,1475000,1431000,1578000,1518000
1.002,1.022,1.001,1488000,1491000,1525000,1491000,1524000,1526000
1.032,1.016,0.993,1488000,1522000,1529000,1535000,1546000,1518000
0.982,1.016,1,1487000,1470000,1503000,1460000,1494000,1503000
1.042,0.946,0.964,1486000,1515000,1466000,1547000,1433000,1414000
0.927,0.901,0.987,1485000,1574000,1471000,1376000,1418000,1452000
0.917,1.044,1.068,1483000,1386000,1444000,1360000,1447000,1542000
0.97,1.005,1.009,1482000,1473000,1480000,1438000,1481000,1494000
0.951,1.003,0.983,1481000,1446000,1429000,1408000,1450000,1404000
1.017,1.063,0.911,1480000,1393000,1558000,1505000,1481000,1419000
0.941,0.901,0.988,1478000,1616000,1437000,1391000,1456000,1419000
1.019,1.06,0.983,1478000,1503000,1584000,1507000,1593000,1557000
1.021,0.992,1.045,1478000,1508000,1413000,1509000,1496000,1477000
0.986,0.99,1.019,1476000,1469000,1445000,1455000,1454000,1473000
0.923,1.014,1.014,1475000,1428000,1416000,1362000,1447000,1436000
1.017,1.084,1.063,1475000,1478000,1477000,1501000,1602000,1569000
0.996,1.007,0.988,1474000,1534000,1502000,1468000,1545000,1484000
0.988,0.993,0.948,1473000,1526000,1471000,1456000,1515000,1394000
0.987,1.028,1.006,1472000,1446000,1470000,1453000,1487000,1479000
1.005,1.061,1.015,1471000,1457000,1459000,1477000,1546000,1481000
0.936,1.018,0.938,1470000,1469000,1509000,1376000,1496000,1415000
0.963,1.031,0.985,1470000,1573000,1536000,1415000,1621000,1513000
1.057,1.04,1.029,1469000,1501000,1469000,1553000,1561000,1511000
0.968,0.986,0.972,1468000,1453000,1487000,1420000,1432000,1446000
0.977,1.016,0.979,1468000,1441000,1456000,1434000,1464000,1425000
1.03,0.976,0.979,1467000,1560000,1543000,1511000,1522000,1511000
0.909,1.022,0.969,1466000,1383000,1379000,1331000,1413000,1337000
1.052,0.996,0.982,1466000,1425000,1460000,1543000,1419000,1433000
0.979,0.983,0.982,1466000,1458000,1474000,1435000,1433000,1447000
1.36,1.4,1.412,1465000,1454000,1440000,1992000,2035000,2033000
0.988,0.995,1.008,1465000,1468000,1450000,1447000,1460000,1461000
1.016,1.026,1.069,1465000,1404000,1436000,1488000,1441000,1535000
0.926,0.944,0.944,1464000,1476000,1465000,1355000,1393000,1384000
0.97,0.968,0.993,1463000,1512000,1470000,1418000,1463000,1460000
0.984,1.019,1.058,1463000,1463000,1416000,1440000,1490000,1498000
0.893,0.899,1.053,1462000,1476000,1368000,1306000,1327000,1441000
0.976,0.991,0.979,1461000,1487000,1490000,1426000,1475000,1459000
1.003,1.021,1.089,1461000,1473000,1426000,1466000,1504000,1553000
1.075,0.897,1.001,1461000,1633000,1489000,1570000,1466000,1490000
0.954,0.973,1.008,1457000,1442000,1443000,1389000,1403000,1454000
0.939,0.959,0.925,1456000,1434000,1461000,1368000,1376000,1352000
0.947,0.987,0.964,1455000,1452000,1459000,1378000,1432000,1406000
0.954,0.99,0.989,1455000,1463000,1491000,1389000,1448000,1475000
1.046,1.014,1.051,1454000,1516000,1478000,1522000,1538000,1554000
1.57,1.74,1.756,1454000,1342000,1290000,2283000,2335000,2266000
0.951,0.995,0.986,1450000,1429000,1427000,1379000,1423000,1407000
0.975,0.892,1.04,1450000,1641000,1441000,1413000,1464000,1498000
0.938,1.013,0.982,1450000,1364000,1393000,1360000,1382000,1368000
0.923,0.99,0.996,1449000,1424000,1459000,1338000,1409000,1452000
0.96,0.987,0.972,1449000,1474000,1464000,1391000,1454000,1424000
0.97,1.013,0.996,1448000,1412000,1426000,1405000,1430000,1420000
0.998,1.035,1.019,1447000,1449000,1479000,1444000,1499000,1507000
0.941,0.99,1.011,1446000,1404000,1403000,1361000,1389000,1419000
1.047,0.975,1.052,1446000,1473000,1444000,1513000,1436000,1519000
0.987,1.016,0.979,1446000,1450000,1491000,1428000,1473000,1460000
1.025,1.108,1.037,1445000,1386000,1430000,1481000,1535000,1482000
0.948,1.044,0.99,1444000,1379000,1402000,1369000,1439000,1387000
0.978,1.048,0.997,1444000,1411000,1446000,1413000,1479000,1443000
1.008,0.999,1.007,1444000,1488000,1493000,1456000,1487000,1502000
1.57,1.562,1.625,1442000,1443000,1388000,2265000,2255000,2256000
0.996,0.994,0.998,1441000,1467000,1481000,1435000,1459000,1478000
0.958,0.982,1.013,1440000,1415000,1446000,1379000,1390000,1465000
1.01,1.012,1.12,1440000,1547000,1411000,1454000,1566000,1581000
0.993,0.99,1.005,1439000,1469000,1452000,1429000,1455000,1458000
0.999,0.986,1.014,1439000,1474000,1477000,1438000,1453000,1498000
0.977,0.959,0.951,1439000,1444000,1484000,1406000,1384000,1412000
0.99,0.993,1.019,1439000,1456000,1527000,1425000,1445000,1556000
0.947,1.069,0.97,1438000,1375000,1431000,1362000,1470000,1389000
